GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,control.1.G,control.1.G.1,control.2.G,control.2.G.1,control.3.G,control.3.G.1,change
AC102569.1,3,131,-5.448460501,-5.50578908,0,0,0,TRUE,2,130,2,2,2,2,Down
AC102847.2,3,590,-7.619608644,-7.676937222,0,0,0,TRUE,2,2,2,2,2,589,Down
AC103672.3,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,21,2,2,2,2,Down
AC107232.1,138,2310,-4.06515268,-4.122481258,0,0,0,TRUE,137,708,2,1546,2,59,Down
AC112142.1,55,368,-2.742202243,-2.799530821,0,0,0,TRUE,54,189,2,180,2,2,Down
AC115746.1,3,521,-7.440177062,-7.497505641,0,0,0,TRUE,2,458,2,64,2,2,Down
AC116390.1,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
AC116487.1,80,813,-3.345183447,-3.402512026,0,0,0,TRUE,73,812,8,2,2,2,Down
AC117194.1,351,3413,-3.281497479,-3.338826058,0,0,0,TRUE,311,3353,6,2,37,61,Down
AC118639.1,3,19438,-12.66162966,-12.71895824,0,0,0,TRUE,2,6,2,19433,2,2,Down
AC119177.2,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
AC120375.2,3,627,-7.707359132,-7.764687711,0,0,0,TRUE,2,626,2,2,2,2,Down
AC121788.1,3,290,-6.594946589,-6.652275168,0,0,0,TRUE,2,9,2,282,2,2,Down
AC121912.1,3,64,-4.415037499,-4.472366078,0,0,0,TRUE,2,34,2,2,2,31,Down
AC122263.1,3,2671,-9.79820176,-9.855530339,0,0,0,TRUE,2,2670,2,2,2,2,Down
AC122263.2,7,41,-2.550197083,-2.607525662,1.19E-07,8.93E-07,8.93E-07,TRUE,6,2,2,2,2,40,Down
AC122335.1,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
AC122769.3,7,43,-2.618909833,-2.676238412,3.76E-08,2.87E-07,2.87E-07,TRUE,2,42,6,2,2,2,Down
AC123061.2,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
AC123705.1,3,1283,-8.740342954,-8.797671533,0,0,0,TRUE,2,80,2,2,2,1204,Down
AC126806.1,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,2,2,32,2,2,Down
AC127697.2,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,2,2,26,2,2,Down
AC129935.1,191,1019,-2.415509508,-2.472838087,0,0,0,TRUE,190,1018,2,2,2,2,Down
AC130219.1,3,55,-4.196397213,-4.253725792,1.68E-14,1.61E-13,1.61E-13,TRUE,2,10,2,2,2,46,Down
AC132467.2,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
AC132878.5,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
AC133868.2,3,64,-4.415037499,-4.472366078,0,0,0,TRUE,2,2,2,2,2,63,Down
AC135083.1,15,134,-3.159198595,-3.216527174,0,0,0,TRUE,2,133,2,2,14,2,Down
AC136019.1,3,60,-4.321928095,-4.379256674,5.55E-16,5.59E-15,5.58E-15,TRUE,2,59,2,2,2,2,Down
AC138715.1,5,28,-2.485426827,-2.542755406,1.61E-05,0.000105888,0.000105882,TRUE,2,21,4,4,2,6,Down
AC142245.1,3,82,-4.772589504,-4.829918083,0,0,0,TRUE,2,81,2,2,2,2,Down
AC146911.1,3,807,-8.071462363,-8.128790942,0,0,0,TRUE,2,806,2,2,2,2,Down
AC147230.1,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
AC151836.1,8,15026,-10.87517339,-10.93250197,0,0,0,TRUE,2,2,2,15025,7,2,Down
AC151903.1,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
AC153379.1,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
AC154227.1,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
AC154311.1,3,118,-5.297680549,-5.355009128,0,0,0,TRUE,2,10,2,2,2,109,Down
AC154335.1,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
AC154616.2,3,252,-6.392317423,-6.449646002,0,0,0,TRUE,2,251,2,2,2,2,Down
AC154627.2,3,576,-7.584962501,-7.64229108,0,0,0,TRUE,2,575,2,2,2,2,Down
AC154687.1,3,70,-4.544320516,-4.601649095,0,0,0,TRUE,2,69,2,2,2,2,Down
AC154846.1,27,260,-3.267480311,-3.32480889,0,0,0,TRUE,10,259,18,2,2,2,Down
AC155167.2,3,51,-4.087462841,-4.14479142,2.44E-13,2.27E-12,2.26E-12,TRUE,2,50,2,2,2,2,Down
AC155252.2,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,2,2,2,2,31,Down
AC157583.2,3,38,-3.662965013,-3.720293592,1.32E-09,1.08E-08,1.08E-08,TRUE,2,2,2,37,2,2,Down
AC158554.1,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
AC158954.1,3,61,-4.345774837,-4.403103416,3.33E-16,3.38E-15,3.38E-15,TRUE,2,20,2,2,2,42,Down
AC159006.2,15,153,-3.350497247,-3.407825826,0,0,0,TRUE,2,152,2,2,14,2,Down
AC159193.1,3,1360,-8.824428435,-8.881757014,0,0,0,TRUE,2,1336,2,25,2,2,Down
AC160930.2,6,145,-4.594946589,-4.652275168,0,0,0,TRUE,5,133,2,13,2,2,Down
AC161165.6,11,134,-3.606657572,-3.663986151,0,0,0,TRUE,10,133,2,2,2,2,Down
AC163354.1,178,974,-2.452044531,-2.50937311,0,0,0,TRUE,177,973,2,2,2,2,Down
AC164069.1,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,2,2,19,2,2,Down
AC164302.1,3,248,-6.36923381,-6.426562389,0,0,0,TRUE,2,247,2,2,2,2,Down
AC164437.5,8,35,-2.129283017,-2.186611596,1.07E-05,7.07E-05,7.07E-05,TRUE,7,34,2,2,2,2,Down
AC164881.1,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
AC165278.1,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,19,2,5,2,2,Down
AC166323.1,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
AC166574.2,3,200,-6.058893689,-6.116222268,0,0,0,TRUE,2,195,2,2,2,6,Down
AC167565.1,3,2482,-9.692324899,-9.749653478,0,0,0,TRUE,2,51,2,2432,2,2,Down
AC167565.2,3,200,-6.058893689,-6.116222268,0,0,0,TRUE,2,199,2,2,2,2,Down
AC169508.1,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,21,2,2,2,2,Down
AC169511.2,12,164,-3.772589504,-3.829918083,0,0,0,TRUE,10,163,2,2,3,2,Down
AC175538.1,3,76,-4.662965013,-4.720293592,0,0,0,TRUE,2,75,2,2,2,2,Down
AC191865.2,53,553,-3.383215216,-3.440543795,0,0,0,TRUE,52,127,2,427,2,2,Down
Acad12,3,104,-5.115477217,-5.172805796,0,0,0,TRUE,2,32,2,73,2,2,Down
Acat1,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
Acat2,25,150,-2.584962501,-2.64229108,0,0,0,TRUE,24,21,2,2,2,130,Down
Acbd5,35,264,-2.915111102,-2.972439681,0,0,0,TRUE,34,115,2,2,2,150,Down
Acer2,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Acin1,12,987,-6.361943774,-6.419272353,0,0,0,TRUE,11,981,2,7,2,2,Down
Acly,15,71,-2.242856524,-2.300185103,9.73E-11,8.25E-10,8.25E-10,TRUE,8,70,8,2,2,2,Down
Acmsd,16,650,-5.344295908,-5.401624487,0,0,0,TRUE,2,36,15,615,2,2,Down
Acnat1,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,34,2,2,2,2,Down
Acot11,3,101,-5.073248982,-5.130577561,0,0,0,TRUE,2,89,2,13,2,2,Down
Acot13,3,1957,-9.34946554,-9.406794119,0,0,0,TRUE,2,12,2,2,2,1946,Down
Acot4,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,32,2,2,2,2,Down
Acox2,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,4,2,21,2,2,Down
Acpp,5,31,-2.632268215,-2.689596794,2.81E-06,1.94E-05,1.94E-05,TRUE,2,30,4,2,2,2,Down
Acrbp,3,48,-4,-4.057328579,1.80E-12,1.62E-11,1.62E-11,TRUE,2,47,2,2,2,2,Down
Actn1,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Actr10,115,531,-2.207078,-2.264406579,0,0,0,TRUE,94,319,22,2,2,213,Down
Actr1a,3,72,-4.584962501,-4.64229108,0,0,0,TRUE,2,2,2,2,2,71,Down
Acvr1c,15,196,-3.707819249,-3.765147827,0,0,0,TRUE,14,32,2,66,2,101,Down
Acyp2,3,91,-4.922832139,-4.980160718,0,0,0,TRUE,2,2,2,2,2,90,Down
Adam23,76,468,-2.622437206,-2.679765785,0,0,0,TRUE,65,237,12,186,2,48,Down
Adam7,29,221,-2.929921564,-2.987250143,0,0,0,TRUE,28,220,2,2,2,2,Down
Adam8,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Adamts1,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,14,2,18,2,2,Down
Adamts16,3,92,-4.938599455,-4.995928034,0,0,0,TRUE,2,2,2,91,2,2,Down
Adamts20,11,643,-5.869243309,-5.926571888,0,0,0,TRUE,10,589,2,50,2,7,Down
Adamts5,3,42,-3.807354922,-3.864683501,9.57E-11,8.13E-10,8.11E-10,TRUE,2,41,2,2,2,2,Down
Adamts6,8,52,-2.700439718,-2.757768297,7.72E-10,6.34E-09,6.34E-09,TRUE,2,51,2,2,7,2,Down
Adamtsl1,12,114,-3.247927513,-3.305256092,0,0,0,TRUE,11,113,2,2,2,2,Down
Adcy7,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,4,2,2,2,18,Down
Add2,3,37,-3.624490865,-3.681819444,2.54E-09,2.05E-08,2.05E-08,TRUE,2,36,2,2,2,2,Down
Adgra3,3,1095,-8.511752654,-8.569081233,0,0,0,TRUE,2,397,2,2,2,699,Down
Adgre4,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Adgrg4,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,9,2,2,2,14,Down
Adgrg6,3,63,-4.392317423,-4.449646002,1.11E-16,1.14E-15,1.13E-15,TRUE,2,59,2,5,2,2,Down
Adgrl4,3,360,-6.906890596,-6.964219175,0,0,0,TRUE,2,359,2,2,2,2,Down
Adora3,3,60,-4.321928095,-4.379256674,5.55E-16,5.59E-15,5.58E-15,TRUE,2,59,2,2,2,2,Down
Adsl,39,386,-3.307054818,-3.364383397,0,0,0,TRUE,27,160,13,187,2,42,Down
Aggf1,64,717,-3.485829309,-3.543157888,0,0,0,TRUE,23,172,6,2,38,546,Down
Agk,29,394,-3.764070824,-3.821399403,0,0,0,TRUE,28,393,2,2,2,2,Down
Agmo,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,2,2,2,2,27,Down
Agpat5,9,66,-2.874469118,-2.931797697,8.22E-13,7.52E-12,7.52E-12,TRUE,6,65,4,2,2,2,Down
Agrn,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
AI481877,14,384,-4.777607579,-4.834936158,0,0,0,TRUE,5,159,10,2,2,226,Down
Aig1,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,22,2,22,2,2,Down
Airn,3,83,-4.790076931,-4.84740551,0,0,0,TRUE,2,82,2,2,2,2,Down
Ak2,39,4771,-6.934673752,-6.992002331,0,0,0,TRUE,38,1012,2,3760,2,2,Down
Ak5,3,39,-3.700439718,-3.757768297,6.87E-10,5.66E-09,5.65E-09,TRUE,2,2,2,38,2,2,Down
Akap11,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,19,2,2,2,16,Down
Akap14,43,504,-3.551015169,-3.608343748,0,0,0,TRUE,2,503,42,2,2,2,Down
Akap2,57,1269,-4.47658634,-4.533914919,0,0,0,TRUE,2,2,56,2,2,1268,Down
Akap5,3,42,-3.807354922,-3.864683501,9.57E-11,8.13E-10,8.11E-10,TRUE,2,41,2,2,2,2,Down
Akap7,38,394,-3.374124306,-3.431452885,0,0,0,TRUE,12,118,22,26,7,253,Down
Akap8l,3,55,-4.196397213,-4.253725792,1.68E-14,1.61E-13,1.61E-13,TRUE,2,54,2,2,2,2,Down
Akap9,3,79,-4.718818247,-4.776146826,0,0,0,TRUE,2,78,2,2,2,2,Down
Aknad1,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,16,2,2,2,18,Down
Akr1a1,34,511,-3.90971664,-3.967045219,0,0,0,TRUE,24,91,2,2,11,421,Down
Akr1b10,5,76,-3.925999419,-3.983327998,0,0,0,TRUE,4,32,2,2,2,45,Down
Akt3,8,1798,-7.812177306,-7.869505884,0,0,0,TRUE,2,22,2,1777,7,2,Down
AL645745.1,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
AL731707.1,3,247,-6.363404731,-6.42073331,0,0,0,TRUE,2,230,2,2,2,18,Down
Alas2,3,151,-5.653442239,-5.710770818,0,0,0,TRUE,2,2,2,2,2,150,Down
Aldh18a1,3,538,-7.486499862,-7.543828441,0,0,0,TRUE,2,537,2,2,2,2,Down
Aldh7a1,3,100,-5.058893689,-5.116222268,0,0,0,TRUE,2,99,2,2,2,2,Down
Aldoa,3,40,-3.736965594,-3.794294173,3.57E-10,2.97E-09,2.96E-09,TRUE,2,15,2,2,2,26,Down
Alg14,3,510,-7.409390936,-7.466719515,0,0,0,TRUE,2,509,2,2,2,2,Down
Alg5,3,132,-5.459431619,-5.516760198,0,0,0,TRUE,2,17,2,2,2,116,Down
Alg6,3,44,-3.874469118,-3.931797697,2.56E-11,2.22E-10,2.21E-10,TRUE,2,43,2,2,2,2,Down
Alpk2,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,25,2,2,2,2,Down
Ambn,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
Amd1,3,47,-3.969626351,-4.02695493,3.50E-12,3.13E-11,3.13E-11,TRUE,2,46,2,2,2,2,Down
Amigo2,8,71,-3.14974712,-3.207075698,8.33E-15,8.09E-14,8.09E-14,TRUE,7,70,2,2,2,2,Down
Ammecr1l,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,32,2,2,2,2,Down
Amn1,19,510,-4.746425923,-4.803754502,0,0,0,TRUE,12,509,6,2,4,2,Down
Amotl1,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Amt,3,99,-5.044394119,-5.101722698,0,0,0,TRUE,2,98,2,2,2,2,Down
Amz1,3,180,-5.906890596,-5.964219175,0,0,0,TRUE,2,179,2,2,2,2,Down
Anapc15,9,142,-3.979822118,-4.037150697,0,0,0,TRUE,2,38,8,105,2,2,Down
Anapc16,3,290,-6.594946589,-6.652275168,0,0,0,TRUE,2,235,2,56,2,2,Down
Ang,3,1585,-9.045304624,-9.102633203,0,0,0,TRUE,2,425,2,1161,2,2,Down
Ang-ps1,3,67,-4.48112669,-4.538455269,0,0,0,TRUE,2,2,2,66,2,2,Down
Angel1,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,21,2,2,2,2,Down
Angel2,3,417,-7.118941073,-7.176269652,0,0,0,TRUE,2,8,2,410,2,2,Down
Ank1,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,30,2,6,2,2,Down
Ankar,10,237,-4.566815154,-4.624143733,0,0,0,TRUE,2,236,9,2,2,2,Down
Ankmy2,45,4209,-6.547408698,-6.604737277,0,0,0,TRUE,2,4162,24,2,22,48,Down
Ankrd10,11,961,-6.448961002,-6.506289581,0,0,0,TRUE,10,148,2,2,2,814,Down
Ankrd11,6,29,-2.273018494,-2.330347073,3.06E-05,0.000197191,0.000197155,TRUE,2,8,5,2,2,22,Down
Ankrd17,159,1194,-2.908704166,-2.966032745,0,0,0,TRUE,148,636,12,559,2,2,Down
Ankrd26,25,110,-2.137503524,-2.194832103,5.11E-15,4.99E-14,4.99E-14,TRUE,2,109,2,2,24,2,Down
Ankrd29,7,428,-5.934112064,-5.991440643,0,0,0,TRUE,2,8,2,421,6,2,Down
Ankrd44,338,4401,-3.70273622,-3.760064799,0,0,0,TRUE,63,4397,200,2,78,5,Down
Ankrd50,9,400,-5.473931188,-5.531259767,0,0,0,TRUE,2,282,2,2,8,119,Down
Ankrd52,3,140,-5.544320516,-5.601649095,0,0,0,TRUE,2,139,2,2,2,2,Down
Ankrd54,3,332,-6.790076931,-6.84740551,0,0,0,TRUE,2,331,2,2,2,2,Down
Ankrd55,76,1703,-4.485935206,-4.543263785,0,0,0,TRUE,75,1644,2,2,2,60,Down
Anks3,3,305,-6.667702932,-6.725031511,0,0,0,TRUE,2,304,2,2,2,2,Down
Ankub1,3,3154,-10.03800444,-10.09533302,0,0,0,TRUE,2,1225,2,1930,2,2,Down
Ano10,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,20,2,16,2,2,Down
Ano4,3,45,-3.906890596,-3.964219175,1.32E-11,1.16E-10,1.15E-10,TRUE,2,10,2,36,2,2,Down
Ano6,65,18282,-8.135768472,-8.193097051,0,0,0,TRUE,64,236,2,18047,2,2,Down
Anxa4,3,153,-5.672425342,-5.729753921,0,0,0,TRUE,2,152,2,2,2,2,Down
Anxa7,23,187,-3.023332504,-3.080661083,0,0,0,TRUE,2,186,22,2,2,2,Down
Aox1,3,53,-4.142957954,-4.200286533,6.39E-14,6.05E-13,6.05E-13,TRUE,2,52,2,2,2,2,Down
Aox2,3,84,-4.807354922,-4.864683501,0,0,0,TRUE,2,2,2,2,2,83,Down
Ap1s1,3,4789,-10.64054622,-10.6978748,0,0,0,TRUE,2,33,2,2,2,4757,Down
Ap2a2,666,19382,-4.86305146,-4.920380039,0,0,0,TRUE,219,706,7,8070,443,10609,Down
Ap3b1,3,151,-5.653442239,-5.710770818,0,0,0,TRUE,2,125,2,2,2,27,Down
Ap3s2,13,56,-2.106915204,-2.164243783,3.15E-08,2.44E-07,2.44E-07,TRUE,2,55,12,2,2,2,Down
Ap4e1,3,81,-4.754887502,-4.812216081,0,0,0,TRUE,2,80,2,2,2,2,Down
Ap5m1,3,279,-6.539158811,-6.59648739,0,0,0,TRUE,2,278,2,2,2,2,Down
Apba2,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,2,2,28,2,2,Down
Apc-ps1,3,52,-4.115477217,-4.172805796,1.25E-13,1.17E-12,1.17E-12,TRUE,2,2,2,51,2,2,Down
Apob,3,50,-4.058893689,-4.116222268,4.75E-13,4.38E-12,4.37E-12,TRUE,2,49,2,2,2,2,Down
Apobec3,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,42,2,2,2,2,Down
Apool,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Appl1,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,34,2,2,2,2,Down
Arap2,3,58,-4.273018494,-4.330347073,2.22E-15,2.19E-14,2.19E-14,TRUE,2,51,2,8,2,2,Down
Arcn1,12,618,-5.686500527,-5.743829106,0,0,0,TRUE,10,139,2,476,3,6,Down
Arf5,3,41,-3.772589504,-3.829918083,1.85E-10,1.55E-09,1.55E-09,TRUE,2,40,2,2,2,2,Down
Arfgef1,91,919,-3.336126411,-3.39345499,0,0,0,TRUE,90,265,2,10,2,647,Down
Arfgef3,21,646,-4.943072932,-5.000401511,0,0,0,TRUE,20,629,2,2,2,18,Down
Arhgap15,7,103,-3.879145605,-3.936474184,0,0,0,TRUE,2,12,6,20,2,74,Down
Arhgap21,16,981,-5.938109326,-5.995437905,0,0,0,TRUE,15,980,2,2,2,2,Down
Arhgap30,11,73,-2.73039294,-2.787721519,2.30E-13,2.15E-12,2.15E-12,TRUE,2,72,2,2,10,2,Down
Arhgap31,49,886,-4.176453044,-4.233781623,0,0,0,TRUE,14,885,2,2,36,2,Down
Arhgap32,3,44,-3.874469118,-3.931797697,2.56E-11,2.22E-10,2.21E-10,TRUE,2,37,2,8,2,2,Down
Arhgap6,3,39,-3.700439718,-3.757768297,6.87E-10,5.66E-09,5.65E-09,TRUE,2,38,2,2,2,2,Down
Arhgef18,8,87,-3.442943496,-3.500272075,0,0,0,TRUE,7,86,2,2,2,2,Down
Arhgef28,16,128,-3,-3.057328579,0,0,0,TRUE,6,127,2,2,11,2,Down
Arhgef38,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,17,2,5,2,2,Down
Arid1a,31,140,-2.175086707,-2.232415286,0,0,0,TRUE,30,135,2,2,2,6,Down
Arid4b,3,66,-4.459431619,-4.516760198,0,0,0,TRUE,2,53,2,2,2,14,Down
Arid5b,19,94,-2.306661338,-2.363989917,3.72E-14,3.54E-13,3.54E-13,TRUE,2,93,18,2,2,2,Down
Arih1,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Arih2,8,174,-4.442943496,-4.500272075,0,0,0,TRUE,7,173,2,2,2,2,Down
Arl8a,3,63,-4.392317423,-4.449646002,1.11E-16,1.14E-15,1.13E-15,TRUE,2,62,2,2,2,2,Down
Armc2,3,337,-6.81164228,-6.868970859,0,0,0,TRUE,2,23,2,2,2,315,Down
Arntl,7,69,-3.301169535,-3.358498114,5.33E-15,5.20E-14,5.20E-14,TRUE,6,68,2,2,2,2,Down
Arpc3,3,147,-5.614709844,-5.672038423,0,0,0,TRUE,2,127,2,2,2,21,Down
Arpc5,3,80,-4.736965594,-4.794294173,0,0,0,TRUE,2,79,2,2,2,2,Down
Arpp21,19,872,-5.520256811,-5.57758539,0,0,0,TRUE,10,871,2,2,10,2,Down
Asb10,3,138,-5.523561956,-5.580890535,0,0,0,TRUE,2,5,2,134,2,2,Down
Asb15,3,64,-4.415037499,-4.472366078,0,0,0,TRUE,2,2,2,2,2,63,Down
Asb3,3,290,-6.594946589,-6.652275168,0,0,0,TRUE,2,10,2,281,2,2,Down
Asb4,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
Asb9,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Ascc3,3,58,-4.273018494,-4.330347073,2.22E-15,2.19E-14,2.19E-14,TRUE,2,57,2,2,2,2,Down
Asphd2,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,2,2,2,2,28,Down
Asxl3,3,200,-6.058893689,-6.116222268,0,0,0,TRUE,2,179,2,2,2,22,Down
Atad5,3,50,-4.058893689,-4.116222268,4.75E-13,4.38E-12,4.37E-12,TRUE,2,4,2,47,2,2,Down
Atcay,3,115,-5.26052755,-5.317856129,0,0,0,TRUE,2,37,2,2,2,79,Down
Atcayos,7,620,-6.468769483,-6.526098062,0,0,0,TRUE,6,619,2,2,2,2,Down
Atf7ip,29,166,-2.517058436,-2.574387015,0,0,0,TRUE,26,165,3,2,3,2,Down
Atg14,71,394,-2.4723047,-2.529633279,0,0,0,TRUE,70,393,2,2,2,2,Down
Atg16l1,9,110,-3.611434712,-3.668763291,0,0,0,TRUE,2,109,2,2,8,2,Down
Atg16l2,11,143,-3.700439718,-3.757768297,0,0,0,TRUE,10,142,2,2,2,2,Down
Atg4c,34,796,-4.549161779,-4.606490358,0,0,0,TRUE,30,795,5,2,2,2,Down
Atg7,8,41,-2.357552005,-2.414880584,4.10E-07,2.98E-06,2.98E-06,TRUE,2,36,6,2,3,6,Down
Atp13a3,3,480,-7.321928095,-7.379256674,0,0,0,TRUE,2,479,2,2,2,2,Down
Atp1a2,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,19,2,9,2,7,Down
Atp1b4,3,99,-5.044394119,-5.101722698,0,0,0,TRUE,2,14,2,2,2,86,Down
Atp2a3,3,184,-5.938599455,-5.995928034,0,0,0,TRUE,2,160,2,14,2,13,Down
Atp2b4,3,42,-3.807354922,-3.864683501,9.57E-11,8.13E-10,8.11E-10,TRUE,2,21,2,22,2,2,Down
Atp5b,31,691,-4.47834559,-4.535674169,0,0,0,TRUE,24,686,2,6,8,2,Down
Atp5c1,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,25,2,2,2,2,Down
Atp5e,3,72,-4.584962501,-4.64229108,0,0,0,TRUE,2,2,2,2,2,71,Down
Atp5j,3,474,-7.303780748,-7.361109327,0,0,0,TRUE,2,2,2,2,2,473,Down
Atp5l,80,1119,-3.806066226,-3.863394805,0,0,0,TRUE,79,881,2,2,2,239,Down
Atp6v0b,3,4130,-10.42696357,-10.48429214,0,0,0,TRUE,2,2992,2,142,2,999,Down
Atp6v0c,3,598,-7.639039173,-7.696367752,0,0,0,TRUE,2,597,2,2,2,2,Down
Atp6v0d2,3,187,-5.961931959,-6.019260538,0,0,0,TRUE,2,186,2,2,2,2,Down
Atp6v1c2,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,4,2,31,2,2,Down
Atp6v1e1,13,70,-2.428843299,-2.486171878,1.68E-11,1.47E-10,1.47E-10,TRUE,12,2,2,2,2,69,Down
Atp6v1h,7,88,-3.652076697,-3.709405276,0,0,0,TRUE,6,87,2,2,2,2,Down
Atp7b,3,71,-4.564784619,-4.622113198,0,0,0,TRUE,2,70,2,2,2,2,Down
Atpaf1,3,104,-5.115477217,-5.172805796,0,0,0,TRUE,2,75,2,2,2,30,Down
Atrip,3,44,-3.874469118,-3.931797697,2.56E-11,2.22E-10,2.21E-10,TRUE,2,43,2,2,2,2,Down
Atrn,97,430,-2.148280007,-2.205608586,0,0,0,TRUE,96,327,2,90,2,16,Down
