GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Mrpl24,557,236,1.238890468,1.296219047,0,0,0,TRUE
L3hypdh,125,379,-1.600269754,-1.542941175,0,0,0,TRUE
Krt10,99,845,-3.093450911,-3.036122332,0,0,0,TRUE
Rmnd1,72,239,-1.730941807,-1.673613228,0,0,0,TRUE
Ccdc170,52,219,-2.074347341,-2.017018763,0,0,0,TRUE
Esr1,15,568,-5.242856524,-5.185527945,0,0,0,TRUE
Lrp11,13,142,-3.449307401,-3.391978822,0,0,0,TRUE
1700021F05Rik,722,100,2.851998837,2.909327416,0,0,0,TRUE
Sec63,17,342,-4.330389674,-4.273061095,0,0,0,TRUE
Snx3,75,3,4.64385619,4.701184769,0,0,0,TRUE
Pex3,501,3,7.383704292,7.441032871,0,0,0,TRUE
Grm1,3,68,-4.502500341,-4.445171762,0,0,0,TRUE
Wasf1,723,2285,-1.660126613,-1.602798034,0,0,0,TRUE
Rab32,3,1924,-9.324930583,-9.267602004,0,0,0,TRUE
Prep,178,3,5.89077093,5.948099509,0,0,0,TRUE
Perp,108,6583,-5.92964198,-5.872313401,0,0,0,TRUE
Arfgef3,646,21,4.943072932,5.000401511,0,0,0,TRUE
Reep3,7917,10693,-0.433640912,-0.376312333,0,0,0,TRUE
Pkib,354,3,6.882643049,6.939971628,0,0,0,TRUE
Serinc1,18,157,-3.124695747,-3.067367169,0,0,0,TRUE
Hsf2,2292,1223,0.90618264,0.963511219,0,0,0,TRUE
Dcbld1,391,3,7.026062297,7.083390876,0,0,0,TRUE
Ccdc59,333,50,2.735522177,2.792850756,0,0,0,TRUE
Gprc6a,174,3,5.857980995,5.915309574,0,0,0,TRUE
Lin7a,3,876,-8.189824559,-8.13249598,0,0,0,TRUE
Ppp1r12a,91,827,-3.183948879,-3.1266203,0,0,0,TRUE
P4ha1,134,32,2.06608919,2.123417769,0,0,0,TRUE
Lims1,758,117,2.695689319,2.753017898,0,0,0,TRUE
Zwint,680,19,5.161463423,5.218792002,0,0,0,TRUE
Ube2d1,3894,83,5.551997737,5.609326316,0,0,0,TRUE
Epyc,210,3,6.129283017,6.186611596,0,0,0,TRUE
Rhobtb1,7,221,-4.980547637,-4.923219058,0,0,0,TRUE
Uhrf1bp1l,113,20,2.498250868,2.555579446,0,0,0,TRUE
Dusp6,59,696,-3.560300446,-3.502971868,0,0,0,TRUE
Sgk1,49,992,-4.339486466,-4.282157887,0,0,0,TRUE
Arg1,8,2249,-8.135067946,-8.077739367,0,0,0,TRUE
Map7,7,219,-4.967432138,-4.910103559,0,0,0,TRUE
Cdk17,1172,177,2.727151304,2.784479883,0,0,0,TRUE
Socs2,511,5001,-3.290821409,-3.23349283,0,0,0,TRUE
Nudt4,3,544,-7.502500341,-7.445171762,0,0,0,TRUE
Nuak1,789,3,8.038918989,8.096247568,0,0,0,TRUE
4930463O16Rik,6502,3,11.08170534,11.13903392,0,0,0,TRUE
Timp3,3006,348,3.110685798,3.168014377,0,0,0,TRUE
Hsp90b1,13,203,-3.964896199,-3.90756762,0,0,0,TRUE
Igf1,15119,3256,2.215190115,2.272518694,0,0,0,TRUE
Mybpc1,330,3,6.781359714,6.838688292,0,0,0,TRUE
Mypn,15,181,-3.592955291,-3.535626713,0,0,0,TRUE
Hnrnph3,1162,137,3.08436227,3.141690849,0,0,0,TRUE
Ccar1,422,4,6.721099189,6.778427768,0,0,0,TRUE
Vps26a,1282,2145,-0.742581386,-0.685252807,0,0,0,TRUE
Ppa1,791,70,3.498250868,3.555579446,0,0,0,TRUE
Sgpl1,101,3,5.073248982,5.130577561,0,0,0,TRUE
Slc16a7,139,693,-2.317770469,-2.26044189,0,0,0,TRUE
Anapc16,290,3,6.594946589,6.652275168,0,0,0,TRUE
Micu1,268,84,1.673771768,1.731100347,0,0,0,TRUE
Plek,7,151,-4.431049817,-4.373721238,0,0,0,TRUE
Usp15,2929,2094,0.484146751,0.54147533,0,0,0,TRUE
Vps54,2250,18,6.965784285,7.023112864,0,0,0,TRUE
Tbc1d15,132,3,5.459431619,5.516760198,0,0,0,TRUE
Rab21,497,9196,-4.209688709,-4.15236013,0,0,0,TRUE
Rab1,457,3754,-3.03816258,-2.980834001,0,0,0,TRUE
Gamt,3,161,-5.745954377,-5.688625798,0,0,0,TRUE
Ptprb,1428,409,1.803823231,1.86115181,0,0,0,TRUE
Kcnmb1,3,1708,-9.153129759,-9.09580118,0,0,0,TRUE
Gabrp,3,202,-6.073248982,-6.015920403,0,0,0,TRUE
Meis1,55,396,-2.847996907,-2.790668328,0,0,0,TRUE
Olfr299,38,235,-2.628589433,-2.571260854,0,0,0,TRUE
Grb10,324,3,6.754887502,6.812216081,0,0,0,TRUE
9530003J23Rik,3,147,-5.614709844,-5.557381265,0,0,0,TRUE
Nav3,61,306,-2.326650505,-2.269321926,0,0,0,TRUE
Ddc,114,315,-1.466318004,-1.408989425,0,0,0,TRUE
Osbpl8,218,19,3.520256811,3.57758539,0,0,0,TRUE
Mknk2,91,1056,-3.536599479,-3.4792709,0,0,0,TRUE
Glipr1l1,119,9,3.724892762,3.782221341,0,0,0,TRUE
Vps13d,417,1185,-1.50676777,-1.449439191,0,0,0,TRUE
Hcfc2,15,153,-3.350497247,-3.293168668,0,0,0,TRUE
Txnrd1,21,611,-4.862711147,-4.805382568,0,0,0,TRUE
D10Wsu102e,139,13,3.418501355,3.475829934,0,0,0,TRUE
Wdr82,3,172,-5.841302254,-5.783973675,0,0,0,TRUE
Slc36a1,347,3,6.853829352,6.911157931,0,0,0,TRUE
Adarb1,555,5343,-3.267090341,-3.209761762,0,0,0,TRUE
Papolg,15,137,-3.191141487,-3.133812908,0,0,0,TRUE
Rel,478,25,4.257010618,4.314339197,0,0,0,TRUE
1810043G02Rik,94,3,4.969626351,5.02695493,0,0,0,TRUE
Nsg2,5,106,-4.40599236,-4.348663781,0,0,0,TRUE
Cpeb4,1315,184,2.837285128,2.894613707,0,0,0,TRUE
Asb3,290,3,6.594946589,6.652275168,0,0,0,TRUE
Sptbn1,1435,20033,-3.803255843,-3.745927264,0,0,0,TRUE
Prss57,11,100,-3.184424571,-3.127095992,0,0,0,TRUE
Fstl3,11,102,-3.212993723,-3.155665144,0,0,0,TRUE
Hmmr,272,22,3.628031223,3.685359802,0,0,0,TRUE
Cyfip2,81,3,4.754887502,4.812216081,0,0,0,TRUE
Ppp2ca,634,10,5.986410935,6.043739514,0,0,0,TRUE
Flt4,477,16,4.897845456,4.955174035,0,0,0,TRUE
Hnrnpab,3,1349,-8.812712132,-8.755383553,0,0,0,TRUE
Phykpl,3,315,-6.714245518,-6.656916939,0,0,0,TRUE
Mapk9,3,247,-6.363404731,-6.306076152,0,0,0,TRUE
Canx,6339,10843,-0.774436798,-0.717108219,0,0,0,TRUE
Rack1,284,68,2.062284278,2.119612857,0,0,0,TRUE
Vdac1,617,1033,-0.74349786,-0.686169281,0,0,0,TRUE
Nipal4,1124,3,8.549463819,8.606792398,0,0,0,TRUE
Ascc2,13,16510,-10.31061278,-10.2532842,0,0,0,TRUE
Zfp607a,11,103,-3.227068909,-3.16974033,0,0,0,TRUE
Drg1,161,8,4.330916878,4.388245457,0,0,0,TRUE
Rtn4,84,277,-1.721424743,-1.664096164,0,0,0,TRUE
Clhc1,586,27,4.439869352,4.497197931,0,0,0,TRUE
Ppp4r3b,52,193,-1.892017319,-1.83468874,0,0,0,TRUE
Efemp1,69,3,4.523561956,4.580890535,0,0,0,TRUE
Dynll2,147,39,1.914270126,1.971598705,0,0,0,TRUE
4-Sep,160,3,5.736965594,5.794294173,0,0,0,TRUE
Rps6kb1,374,7,5.739539538,5.796868117,0,0,0,TRUE
Rnft1,67,3,4.48112669,4.538455269,0,0,0,TRUE
Gria1,1384,817,0.760435959,0.817764538,0,0,0,TRUE
Acaca,26,596,-4.518728802,-4.461400223,0,0,0,TRUE
Shmt1,3,102,-5.087462841,-5.030134262,0,0,0,TRUE
Lrrc72,15,191,-3.670538232,-3.613209653,0,0,0,TRUE
Sypl,34,307,-3.174632004,-3.117303425,0,0,0,TRUE
Tspan13,1496,72,4.376969458,4.434298037,0,0,0,TRUE
Rock2,664,48,3.790076931,3.84740551,0,0,0,TRUE
Laptm4a,414,1120,-1.435796059,-1.37846748,0,0,0,TRUE
Snx13,268,4,6.06608919,6.123417769,0,0,0,TRUE
Nrcam,2584,1238,1.061594755,1.118923334,0,0,0,TRUE
Rgs9,5,509,-6.669593751,-6.612265172,0,0,0,TRUE
Trib2,168,16,3.392317423,3.449646002,0,0,0,TRUE
Hs1bp3,11,12277,-10.12423883,-10.06691025,0,0,0,TRUE
Fam84a,433,3,7.173260714,7.230589293,0,0,0,TRUE
Amz2,53,221,-2.059982105,-2.002653526,0,0,0,TRUE
Gna13,88,3,4.874469118,4.931797697,0,0,0,TRUE
Abca8b,15,348,-4.5360529,-4.478724321,0,0,0,TRUE
Map2k6,7,295,-5.397216222,-5.339887643,0,0,0,TRUE
4933434M16Rik,71,267,-1.910948812,-1.853620233,0,0,0,TRUE
Itsn2,1527,194,2.976571505,3.033900084,0,0,0,TRUE
Rsad2,1875,164,3.515122876,3.572451455,0,0,0,TRUE
Id2,3,129,-5.426264755,-5.368936176,0,0,0,TRUE
Ncoa1,268,96,1.48112669,1.538455269,0,0,0,TRUE
Rrm2,549,3,7.515699838,7.573028417,0,0,0,TRUE
Bcap29,121,1364,-3.494764692,-3.437436113,0,0,0,TRUE
Slc26a4,125,951,-2.927517246,-2.870188667,0,0,0,TRUE
Efr3b,2049,51,5.328278927,5.385607506,0,0,0,TRUE
Dnmt3a,37,891,-4.589828256,-4.532499677,0,0,0,TRUE
Kif3c,65,3,4.437405312,4.494733891,0,0,0,TRUE
Rab10,955,348,1.456413427,1.513742006,0,0,0,TRUE
Ddx52,267,1374,-2.363470357,-2.306141778,0,0,0,TRUE
Cdc27,671,4600,-2.77724919,-2.719920611,0,0,0,TRUE
Tlk2,820,252,1.702200176,1.759528755,0,0,0,TRUE
Rffl,44,609,-3.790866799,-3.73353822,0,0,0,TRUE
Lig3,63,460,-2.868210127,-2.810881548,0,0,0,TRUE
Ddx42,487,3,7.342815461,7.40014404,0,0,0,TRUE
Adap2,22,3400,-7.271887412,-7.214558833,0,0,0,TRUE
Nf1,690,18573,-4.750466693,-4.693138114,0,0,0,TRUE
Pecam1,17,124,-2.866733469,-2.80940489,0,0,0,TRUE
Ddx5,45588,32479,0.489146904,0.546475483,0,0,0,TRUE
Hn1,27,310,-3.521236903,-3.463908324,0,0,0,TRUE
Gga3,3,21636,-12.81618368,-12.7588551,0,0,0,TRUE
Slc25a19,276,5,5.786596362,5.843924941,0,0,0,TRUE
Pafah1b1,569,3,7.567322342,7.624650921,0,0,0,TRUE
Ncbp3,1444,193,2.90339799,2.960726569,0,0,0,TRUE
Atp2a3,184,3,5.938599455,5.995928034,0,0,0,TRUE
Ube2g1,157,26,2.594181031,2.65150961,0,0,0,TRUE
Med31,3,218,-6.183221824,-6.125893245,0,0,0,TRUE
Slc13a5,362,7,5.692490965,5.749819544,0,0,0,TRUE
Sec14l1,648,38,4.091922489,4.149251068,0,0,0,TRUE
Slc6a4,472,72,2.712718048,2.770046627,0,0,0,TRUE
Blmh,15,113,-2.913288367,-2.855959788,0,0,0,TRUE
Cpd,714,316,1.175999516,1.233328095,0,0,0,TRUE
Rflnb,634,3,7.723376529,7.780705108,0,0,0,TRUE
Ywhae,4404,6732,-0.612220708,-0.554892129,0,0,0,TRUE
Luc7l3,29,358,-3.625834782,-3.568506203,0,0,0,TRUE
Pfas,79,7207,-6.511402382,-6.454073803,0,0,0,TRUE
Myh10,241,51,2.240463994,2.297792573,0,0,0,TRUE
Krt12,2325,3,9.5980525,9.655381079,0,0,0,TRUE
Top2a,335,19,4.140089772,4.197418351,0,0,0,TRUE
Tmem101,60,502,-3.064652958,-3.007324379,0,0,0,TRUE
Ubtf,3,162,-5.754887502,-5.697558923,0,0,0,TRUE
Map3k14,184,3,5.938599455,5.995928034,0,0,0,TRUE
Klhl28,661,1208,-0.869898278,-0.812569699,0,0,0,TRUE
Fkbp3,15,5456,-8.506737333,-8.449408754,0,0,0,TRUE
Foxg1,231,5,5.529820947,5.587149525,0,0,0,TRUE
Scfd1,472,23,4.359081093,4.416409672,0,0,0,TRUE
Ap4s1,3,69,-4.523561956,-4.466233377,0,0,0,TRUE
Dtd2,117,3002,-4.681343542,-4.624014963,0,0,0,TRUE
Ston2,76,3,4.662965013,4.720293592,0,0,0,TRUE
Sel1l,5828,67,6.442695972,6.500024551,0,0,0,TRUE
Klhdc2,23,568,-4.626185163,-4.568856584,0,0,0,TRUE
Nemf,232,5615,-4.597089312,-4.539760733,0,0,0,TRUE
Trappc6b,325,3,6.759333407,6.816661986,0,0,0,TRUE
Galc,1407,38,5.2104791,5.267807679,0,0,0,TRUE
Spata7,132,3,5.459431619,5.516760198,0,0,0,TRUE
Npas3,585,5221,-3.157817629,-3.10048905,0,0,0,TRUE
Zc3h14,159,4723,-4.892604865,-4.835276286,0,0,0,TRUE
Ttc8,2983,1167,1.353959417,1.411287996,0,0,0,TRUE
Nfkbia,556,103,2.432440546,2.489769124,0,0,0,TRUE
Ralgapa1,130,4795,-5.204947287,-5.147618708,0,0,0,TRUE
Gstz1,326,15,4.441837559,4.499166138,0,0,0,TRUE
Sptlc2,580,8,6.17990909,6.237237669,0,0,0,TRUE
Snw1,83,811,-3.288518673,-3.231190094,0,0,0,TRUE
Slirp,92,426,-2.211147664,-2.153819085,0,0,0,TRUE
Esr2,786,410,0.938905403,0.996233982,0,0,0,TRUE
Rab15,3715,3,10.27418399,10.33151257,0,0,0,TRUE
Pygl,386,4,6.592457037,6.649785616,0,0,0,TRUE
Trim9,15,298,-4.312277925,-4.254949346,0,0,0,TRUE
Actr10,531,115,2.207078,2.264406579,0,0,0,TRUE
Ppm1a,47289,4781,3.306120323,3.363448902,0,0,0,TRUE
Prkch,4418,309,3.837714675,3.895043254,0,0,0,TRUE
Papola,323,2557,-2.984846091,-2.927517512,0,0,0,TRUE
Atp6v1d,231,581,-1.330645312,-1.273316733,0,0,0,TRUE
Pigh,3,2390,-9.637832402,-9.580503823,0,0,0,TRUE
Vti1b,472,818,-0.793313984,-0.735985405,0,0,0,TRUE
Zfp36l1,691,2394,-1.792665537,-1.735336958,0,0,0,TRUE
Gtpbp4,257,7,5.198269627,5.255598206,0,0,0,TRUE
Esyt2,396,96,2.044394119,2.101722698,0,0,0,TRUE
Rps6ka5,65,249,-1.937634119,-1.88030554,0,0,0,TRUE
Fbln5,507,3,7.400879436,7.458208015,0,0,0,TRUE
Trip11,8,136,-4.087462841,-4.030134262,0,0,0,TRUE
Atxn3,56,343,-2.614709844,-2.557381265,0,0,0,TRUE
Lgmn,18,353,-4.293599372,-4.236270793,0,0,0,TRUE
Golga5,732,3,7.930737338,7.988065917,0,0,0,TRUE
Pfkp,563,11,5.677559493,5.734888072,0,0,0,TRUE
Net1,137,3,5.513069582,5.570398161,0,0,0,TRUE
Gdi2,1805,5405,-1.582295781,-1.524967202,0,0,0,TRUE
Rgs6,135,8,4.076815597,4.134144176,0,0,0,TRUE
Numb,77,3,4.68182404,4.739152619,0,0,0,TRUE
Acot2,470,4137,-3.137852296,-3.080523717,0,0,0,TRUE
Npc2,15,123,-3.03562391,-2.978295331,0,0,0,TRUE
Ylpm1,176,3,5.874469118,5.931797697,0,0,0,TRUE
Tmed10,634,124,2.35414272,2.411471299,0,0,0,TRUE
Erg28,22,4059,-7.527477006,-7.470148427,0,0,0,TRUE
Meg3,542,118,2.199505992,2.256834571,0,0,0,TRUE
Fdft1,13,143,-3.459431619,-3.40210304,0,0,0,TRUE
Tecpr2,182,723,-1.990057197,-1.932728618,0,0,0,TRUE
Tnfaip2,3,198,-6.044394119,-5.98706554,0,0,0,TRUE
Ppp1r13b,122,11,3.471305719,3.528634298,0,0,0,TRUE
Hecw1,203,23,3.141773961,3.19910254,0,0,0,TRUE
Ggps1,2089,20,6.706668682,6.763997261,0,0,0,TRUE
Ryr2,29,200,-2.785875195,-2.728546616,0,0,0,TRUE
Amph,7,324,-5.532495081,-5.475166502,0,0,0,TRUE
Zkscan3,769,22,5.127408169,5.184736748,0,0,0,TRUE
Prl,108,342,-1.662965013,-1.605636434,0,0,0,TRUE
Tfap2a,3,87,-4.857980995,-4.800652416,0,0,0,TRUE
Nedd9,1224,421,1.53971142,1.597039999,0,0,0,TRUE
Edn1,119,15,2.987927168,3.045255747,0,0,0,TRUE
Nup153,128,15,3.093109404,3.150437983,0,0,0,TRUE
Dek,605,19,4.992863819,5.050192398,0,0,0,TRUE
Id4,109,3,5.183221824,5.240550403,0,0,0,TRUE
Ippk,3,833,-8.117210185,-8.059881606,0,0,0,TRUE
Spin1,291,31,3.230679033,3.288007611,0,0,0,TRUE
Pxdc1,8,418,-5.707359132,-5.650030553,0,0,0,TRUE
Ly86,3,349,-6.862120725,-6.804792147,0,0,0,TRUE
Ssr1,1354,7776,-2.52180048,-2.464471901,0,0,0,TRUE
2010111I01Rik,208,68,1.612976877,1.670305456,0,0,0,TRUE
Ercc6l2,655,37,4.145897731,4.20322631,0,0,0,TRUE
Ctsl,944,6058,-2.681982813,-2.624654234,0,0,0,TRUE
Pdlim7,3,228,-6.247927513,-6.190598934,0,0,0,TRUE
B4galt7,3,88,-4.874469118,-4.817140539,0,0,0,TRUE
Zfp369,4919,10959,-1.155679199,-1.09835062,0,0,0,TRUE
Adcy2,47,382,-3.022839976,-2.965511397,0,0,0,TRUE
Smad5,1571,3,9.032504965,9.089833544,0,0,0,TRUE
Hnrnpk,549,24324,-5.469430535,-5.412101956,0,0,0,TRUE
Rasa1,4373,3,10.50944513,10.56677371,0,0,0,TRUE
2210016F16Rik,417,3,7.118941073,7.176269652,0,0,0,TRUE
Gkap1,540,16,5.076815597,5.134144176,0,0,0,TRUE
Slc28a3,1468,209,2.812277121,2.8696057,0,0,0,TRUE
Agtpbp1,386,2345,-2.60291517,-2.545586591,0,0,0,TRUE
Nkd2,17,163,-3.261265313,-3.203936734,0,0,0,TRUE
Tppp,5191,18673,-1.846869336,-1.789540757,0,0,0,TRUE
Sdha,6,208,-5.115477217,-5.058148638,0,0,0,TRUE
Ccdc127,3,3859,-10.32904883,-10.27172025,0,0,0,TRUE
Cast,3,87,-4.857980995,-4.800652416,0,0,0,TRUE
Rhobtb3,7,86,-3.618909833,-3.561581254,0,0,0,TRUE
Glrx,97,3,5.014950341,5.07227892,0,0,0,TRUE
Slf1,191,7,4.770073906,4.827402485,0,0,0,TRUE
Tert,100,3,5.058893689,5.116222268,0,0,0,TRUE
Hapln1,2653,6599,-1.314622742,-1.257294163,0,0,0,TRUE
Vcan,3293,1807,0.865806006,0.923134585,0,0,0,TRUE
Cd180,8,440,-5.781359714,-5.724031135,0,0,0,TRUE
Gtf2h2,8,212,-4.727920455,-4.670591876,0,0,0,TRUE
Arhgef28,128,16,3,3.057328579,0,0,0,TRUE
Polk,414,3,7.108524457,7.165853036,0,0,0,TRUE
Hmgcr,514,6354,-3.627824826,-3.570496247,0,0,0,TRUE
Aggf1,717,64,3.485829309,3.543157888,0,0,0,TRUE
Ap3b1,151,3,5.653442239,5.710770818,0,0,0,TRUE
Scamp1,343,8,5.422064766,5.479393345,0,0,0,TRUE
Jmy,23,2033,-6.465832544,-6.408503965,0,0,0,TRUE
Pde4d,172,23,2.902702799,2.960031378,0,0,0,TRUE
Rab3c,929,15,5.952644191,6.00997277,0,0,0,TRUE
Serinc5,430,760,-0.821662759,-0.76433418,0,0,0,TRUE
Dhfr,1299,119,3.448367952,3.505696531,0,0,0,TRUE
Erbin,200,950,-2.247927513,-2.190598934,0,0,0,TRUE
Trappc13,158,369,-1.223696258,-1.166367679,0,0,0,TRUE
Trim23,83,5698,-6.101200475,-6.043871896,0,0,0,TRUE
Parp8,95,3,4.984893108,5.042221687,0,0,0,TRUE
Hcn1,5883,4107,0.518467089,0.575795668,0,0,0,TRUE
Fgf10,540,7710,-3.835699548,-3.778370969,0,0,0,TRUE
Psmd6,382,2241,-2.552498105,-2.495169527,0,0,0,TRUE
Atxn7,42,621,-3.886132035,-3.828803456,0,0,0,TRUE
Gm5457,7,143,-4.352516415,-4.295187836,0,0,0,TRUE
Fezf2,3,112,-5.222392421,-5.165063842,0,0,0,TRUE
Map3k1,14567,59,7.947773122,8.005101701,0,0,0,TRUE
Fst,73,3,4.604862058,4.662190637,0,0,0,TRUE
Kat6b,503,45,3.482561493,3.539890072,0,0,0,TRUE
Samd8,19,1139,-5.905624518,-5.848295939,0,0,0,TRUE
Nr1d2,170,3,5.824428435,5.881757014,0,0,0,TRUE
Thrb,811,75,3.434739414,3.492067993,0,0,0,TRUE
Bmpr1a,3,198,-6.044394119,-5.98706554,0,0,0,TRUE
Ldb3,3,310,-6.691161905,-6.633833326,0,0,0,TRUE
Nudt13,3,71,-4.564784619,-4.50745604,0,0,0,TRUE
Ecd,361,171,1.078002512,1.135331091,0,0,0,TRUE
Anxa7,187,23,3.023332504,3.080661083,0,0,0,TRUE
Vcl,265,697,-1.395166296,-1.337837717,0,0,0,TRUE
Ap3m1,348,650,-0.901352412,-0.844023833,0,0,0,TRUE
Ero1l,21,749,-5.156504486,-5.099175907,0,0,0,TRUE
Bmp4,850,2365,-1.476305437,-1.418976858,0,0,0,TRUE
Samd4,136,397,-1.545532356,-1.488203777,0,0,0,TRUE
Mapk1ip1l,1787,109,4.035139594,4.092468173,0,0,0,TRUE
Ktn1,19,189,-3.314314911,-3.256986332,0,0,0,TRUE
Slmap,32,374,-3.54689446,-3.489565881,0,0,0,TRUE
Dnah12,333,41,3.021826362,3.079154941,0,0,0,TRUE
Eaf1,3,78,-4.700439718,-4.643111139,0,0,0,TRUE
Capn7,169,15,3.493988841,3.55131742,0,0,0,TRUE
Sema3g,570,3,7.569855608,7.627184187,0,0,0,TRUE
Dph3,3,2046,-9.413627929,-9.35629935,0,0,0,TRUE
Parg,652,15,5.441837559,5.499166138,0,0,0,TRUE
Chat,15,737,-5.618630213,-5.561301635,0,0,0,TRUE
Hnrnpa1l2-ps2,9,187,-4.376969458,-4.319640879,0,0,0,TRUE
Ebpl,45,368,-3.03170886,-2.974380281,0,0,0,TRUE
Rnaseh2b,8,408,-5.672425342,-5.615096763,0,0,0,TRUE
Ctsb,120,11,3.447458977,3.504787556,0,0,0,TRUE
Cryl1,2165,7059,-1.705096796,-1.647768217,0,0,0,TRUE
Prkcd,111,3,5.209453366,5.266781945,0,0,0,TRUE
Xpo4,636,2356,-1.889240869,-1.83191229,0,0,0,TRUE
Pinx1,10,158,-3.981852653,-3.924524074,0,0,0,TRUE
Lats2,941,2766,-1.555534528,-1.498205949,0,0,0,TRUE
Sap18,1155,2302,-0.994994982,-0.937666403,0,0,0,TRUE
Zdhhc20,372,3,6.95419631,7.011524889,0,0,0,TRUE
Hmbox1,577,43,3.746162754,3.803491333,0,0,0,TRUE
Fgf9,299,23,3.700439718,3.757768297,0,0,0,TRUE
Extl3,1927,8,7.912140856,7.969469435,0,0,0,TRUE
Cdadc1,282,3495,-3.631525388,-3.574196809,0,0,0,TRUE
Atp8a2,27,204,-2.91753784,-2.860209261,0,0,0,TRUE
Amer2,586,5362,-3.19379865,-3.136470071,0,0,0,TRUE
Spata13,103,17,2.599037686,2.656366265,0,0,0,TRUE
Lcp1,271,45,2.590295945,2.647624524,0,0,0,TRUE
Enox1,119,1000,-3.070966521,-3.013637942,0,0,0,TRUE
Rgcc,145,3,5.594946589,5.652275168,0,0,0,TRUE
Diaph3,43,220,-2.355094959,-2.29776638,0,0,0,TRUE
Wbp4,938,400,1.229587923,1.286916502,0,0,0,TRUE
Sugt1,347,3,6.853829352,6.911157931,0,0,0,TRUE
Esco2,119,3,5.309855263,5.367183842,0,0,0,TRUE
Trim35,15,779,-5.698588922,-5.641260344,0,0,0,TRUE
Dpysl2,121722,316412,-1.378214371,-1.320885793,0,0,0,TRUE
Bnip3l,2524,85,4.892105259,4.949433838,0,0,0,TRUE
Ppp2r2a,793,3769,-2.248789024,-2.191460445,0,0,0,TRUE
Ebf2,6,5479,-9.834734388,-9.777405809,0,0,0,TRUE
Adam7,221,29,2.929921564,2.987250143,0,0,0,TRUE
Rhobtb2,29,304,-3.389946518,-3.332617939,0,0,0,TRUE
Pdlim2,276,19,3.860596943,3.917925522,0,0,0,TRUE
Xpo7,31231,4276,2.868645006,2.925973585,0,0,0,TRUE
Gfra2,6901,3,11.16762722,11.2249558,0,0,0,TRUE
Rcbtb2,129,3,5.426264755,5.483593334,0,0,0,TRUE
Itm2b,156,2022,-3.696165063,-3.638836484,0,0,0,TRUE
Spry2,359,2247,-2.645944375,-2.588615796,0,0,0,TRUE
Rbm26,466,7759,-4.057468866,-4.000140287,0,0,0,TRUE
Rnf219,158,25,2.659924558,2.717253137,0,0,0,TRUE
Ednrb,1470,13748,-3.225333697,-3.168005118,0,0,0,TRUE
Fbxl3,150,3,5.64385619,5.701184769,0,0,0,TRUE
Cln5,27,4152,-7.264703226,-7.207374647,0,0,0,TRUE
Gpr180,75,3,4.64385619,4.701184769,0,0,0,TRUE
Dnajc3,88,939,-3.415549729,-3.35822115,0,0,0,TRUE
Mbnl2,246,77,1.675727965,1.733056544,0,0,0,TRUE
Nipbl,26,557,-4.421093799,-4.36376522,0,0,0,TRUE
Nup155,123,21,2.550197083,2.607525662,0,0,0,TRUE
Dab2,301,7336,-4.607158247,-4.549829668,0,0,0,TRUE
Ttc33,1311,236,2.473808921,2.5311375,0,0,0,TRUE
Haus4,84,385,-2.196397213,-2.139068634,0,0,0,TRUE
Fbxo4,2414,608,1.989282447,2.046611026,0,0,0,TRUE
Acin1,987,12,6.361943774,6.419272353,0,0,0,TRUE
Oxct1,230,3,6.26052755,6.317856129,0,0,0,TRUE
Gm5546,1963,39,5.653442239,5.710770818,0,0,0,TRUE
Zfr,290,81,1.840059087,1.897387666,0,0,0,TRUE
Jph4,59,411,-2.800351534,-2.743022955,0,0,0,TRUE
Zscan26,565,1989,-1.815720504,-1.758391925,0,0,0,TRUE
Rai14,11359,1118,3.344843738,3.402172317,0,0,0,TRUE
Mtdh,898,6083,-2.759995654,-2.702667075,0,0,0,TRUE
Fam134b,2083,3,9.439484623,9.496813202,0,0,0,TRUE
Myo10,682,4,7.413627929,7.470956508,0,0,0,TRUE
Pabpc1,68,3,4.502500341,4.559828919,0,0,0,TRUE
Ywhaz,9514,14053,-0.562754216,-0.505425637,0,0,0,TRUE
Grhl2,1245,3,8.696967526,8.754296105,0,0,0,TRUE
Dcaf13,88,3,4.874469118,4.931797697,0,0,0,TRUE
Csmd3,223,53,2.072979445,2.130308024,0,0,0,TRUE
Eif3h,3,71,-4.564784619,-4.50745604,0,0,0,TRUE
Rida,3494,123,4.828149388,4.885477967,0,0,0,TRUE
Stk3,83,283,-1.769618811,-1.712290233,0,0,0,TRUE
Khdrbs3,6,7904,-10.36340473,-10.30607615,0,0,0,TRUE
Ebag9,11,481,-5.450461465,-5.393132886,0,0,0,TRUE
Washc5,3,485,-7.336878436,-7.279549857,0,0,0,TRUE
Fbxo32,194,3,6.014950341,6.07227892,0,0,0,TRUE
Zhx1,709,3,7.884679317,7.942007895,0,0,0,TRUE
Asap1,764,326,1.228700674,1.286029253,0,0,0,TRUE
Brd1,412,9498,-4.526907514,-4.469578935,0,0,0,TRUE
Rbx1,3,89,-4.89077093,-4.833442351,0,0,0,TRUE
Xpnpep3,1090,1912,-0.810754388,-0.753425809,0,0,0,TRUE
St13,4706,15950,-1.760983198,-1.703654619,0,0,0,TRUE
Adsl,386,39,3.307054818,3.364383397,0,0,0,TRUE
