"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"mmu05165","Human Diseases","Infectious disease: viral","mmu05165","Human papillomavirus infection - Mus musculus (house mouse)","81/1875","359/9574",0.225626740947075,1.15208022284123,1.44937177758985,0.0851597566311807,0.207161677478688,0.139230957090172,"Akt1/Atp6v0a2/Atp6v0a4/Atp6v0b/Atp6v0c/Atp6v0d1/Atp6v0d2/Atp6v1e1/Atp6v1f/Atp6v1h/Bad/Ccna2/Ccnd3/Cdc42/Cdk2/Cdk4/Cdk6/Cdkn1a/Cdkn1b/Chd4/Col2a1/Col4a1/Col4a4/Col6a2/Col6a3/Col6a4/Col9a1/Col9a3/Creb3/Creb3l1/Creb3l2/Creb5/Eif2ak2/Fadd/Foxo1/Heyl/Ifnar1/Ikbkb/Ikbkg/Irf1/Itga1/Itga11/Itgb5/Jak1/Kras/Lama1/Lamb3/Lamc1/Lamc2/Lamc3/Maml3/Map2k2/Mx2/Nfx1/Oasl2/Pard3/Pard6g/Patj/Pik3ca/Pik3cd/Pik3r1/Ppp2ca/Ppp2r3c/Ppp2r5c/Ppp2r5e/Prkci/Psmc1/Ptk2/Raf1/Rela/Rheb/Rps6kb1/Rps6kb2/Sos1/Tbpl1/Tert/Tnr/Trp53/Ubr4/Vtn/Wnt3",81
"mmu04014","Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway - Mus musculus (house mouse)","55/1875","236/9574",0.233050847457627,1.18998870056497,1.45835865946797,0.0864836178798769,0.20890056994928,0.140399646521075,"Abl2/Akt1/Bad/Bcl2l1/Calm3/Cdc42/Csf1/Csf1r/Efna4/Elk1/Fgf2/Fgf7/Fgf9/Gab1/Gm3785/Gnb5/Gng12/Grin1/Grin2b/Igf1r/Ikbkb/Ikbkg/Kdr/Kras/Map2k2/Met/Mras/Pak1/Pak3/Pdgfra/Pik3ca/Pik3cd/Pik3r1/Pla2g4a/Plce1/Pld1/Prkcg/Ptpn11/Raf1/Ralbp1/Ralgapa2/Rapgef5/Rasal2/Rasgrp1/Rasgrp2/Rasgrp4/Rassf5/Rela/Rgl1/Rgl2/Shc1/Sos1/Stk4/Tek/Tiam1",55
"mmu04020","Environmental Information Processing","Signal transduction","mmu04020","Calcium signaling pathway - Mus musculus (house mouse)","59/1875","255/9574",0.231372549019608,1.18141908496732,1.44902511262026,0.0873635143316912,0.209550247662728,0.140836287365774,"Adcy3/Adcy7/Adcy9/Adra1a/Adrb1/Adrb3/Atp2a3/Atp2b2/Atp2b4/Avpr1a/Bdkrb1/Cacna1c/Cacna1e/Cacna1g/Calm3/Camk1g/Camk2g/Casq1/Cd38/Chrm1/Erbb3/Fgf2/Fgf7/Fgf9/Gnal/Grin1/Grin2b/Htr2a/Itpr2/Kdr/Ltb4r2/Mcoln1/Mcu/Met/Mylk2/Mylk3/Mylk4/Nfatc1/Nos3/Orai1/Orai3/P2rx4/Pdgfra/Phka1/Phkb/Phkg1/Plcb3/Plcb4/Plcd3/Plce1/Prkcg/Slc25a31/Slc25a5/Slc8a1/Slc8a3/Smim6/Tacr2/Vdac2/Vdac3",59
"mmu04630","Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway - Mus musculus (house mouse)","41/1875","171/9574",0.239766081871345,1.224277582846,1.46035421888743,0.0886602717145422,0.210057854631132,0.14117744411299,"Akt1/Aox1/Aox3/Aox4/Bcl2/Bcl2l1/Ccnd3/Cdkn1a/Csf2rb/Csf2rb2/Fhl1/Gh/Ifnar1/Ifngr2/Il10rb/Il12b/Il15ra/Il22ra1/Il31ra/Il4/Il6/Il6st/Il7/Jak1/Pdgfra/Pias1/Pias2/Pias3/Pias4/Pik3ca/Pik3cd/Pik3r1/Ptpn11/Ptpn2/Raf1/Socs6/Sos1/Stam/Stam2/Stat3/Stat5a",41
"mmu05418","Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis - Mus musculus (house mouse)","36/1875","148/9574",0.243243243243243,1.24203243243243,1.46436119306986,0.0892961689059517,0.210057854631132,0.14117744411299,"Actg1/Acvr2a/Akt1/Bcl2/Calm3/Cav1/Edn1/Gsta3/Gsto2/Gstt2/Gstt3/Gstt4/Ikbkb/Ikbkg/Il1r1/Kdr/Map3k5/Map3k7/Mapk12/Mef2c/Mgst2/Mgst3/Ncf1/Nos3/Nox1/Pias4/Pik3ca/Pik3cd/Pik3r1/Plat/Prkaa1/Ptk2/Rela/Sqstm1/Sumo2/Trp53",36
"mmu04724","Organismal Systems","Nervous system","mmu04724","Glutamatergic synapse - Mus musculus (house mouse)","29/1875","116/9574",0.25,1.27653333333333,1.47871450886183,0.0894123812715606,0.210057854631132,0.14117744411299,"Adcy3/Adcy6/Adcy7/Adcy9/Cacna1c/Gls/Gm3785/Gnai2/Gnao1/Gnb5/Gng12/Gria2/Gria3/Grik1/Grik2/Grin1/Grin2b/Grm7/Grm8/Homer1/Homer2/Itpr2/Pla2g4a/Plcb3/Plcb4/Pld1/Prkcg/Shank1/Slc17a8",29
"mmu04720","Organismal Systems","Nervous system","mmu04720","Long-term potentiation - Mus musculus (house mouse)","18/1875","67/9574",0.26865671641791,1.37179701492537,1.5070548489719,0.0913914923364755,0.213001129803017,0.143155585167595,"Araf/Cacna1c/Calm3/Camk2g/Gria2/Grin1/Grin2b/Itpr2/Kras/Map2k2/Plcb3/Plcb4/Ppp1ca/Prkcg/Raf1/Rps6ka1/Rps6ka2/Rps6ka3",18
"mmu04926","Organismal Systems","Endocrine system","mmu04926","Relaxin signaling pathway - Mus musculus (house mouse)","32/1875","130/9574",0.246153846153846,1.25689435897436,1.45531082755504,0.0919071930345381,0.213001129803017,0.143155585167595,"Adcy3/Adcy6/Adcy7/Adcy9/Akt1/Col3a1/Col4a1/Col4a4/Creb3/Creb3l1/Creb3l2/Creb5/Edn1/Gm3785/Gnai2/Gnao1/Gnb5/Gng12/Kras/Map2k2/Mapk12/Nos3/Pik3ca/Pik3cd/Pik3r1/Plcb3/Plcb4/Raf1/Rela/Rxfp1/Shc1/Sos1",32
"mmu00561","Metabolism","Lipid metabolism","mmu00561","Glycerolipid metabolism - Mus musculus (house mouse)","17/1875","63/9574",0.26984126984127,1.3778455026455,1.4848375672048,0.0956709396881961,0.219653221135506,0.14762637848297,"Agk/Agpat4/Akr1b10/Akr1b8/Aldh1b1/Aldh2/Aldh7a1/Aldh9a1/Dgke/Dgkg/Dgki/Gpam/Gpat4/Lipg/Lpl/Mgll/Plpp2",17
"mmu04979","Organismal Systems","Digestive system","mmu04979","Cholesterol metabolism - Mus musculus (house mouse)","14/1875","50/9574",0.28,1.42971733333333,1.50336933154152,0.0961076933463428,0.219653221135506,0.14762637848297,"Abcb11/Abcg5/Abcg8/Apoa1/Lipg/Lpl/Lrp1/Npc1/Soat1/Sort1/Star/Vapb/Vdac2/Vdac3",14
"mmu04980",NA,NA,"mmu04980","Cobalamin transport and metabolism - Mus musculus (house mouse)","6/1875","17/9574",0.352941176470588,1.80216470588235,1.63355861773253,0.097224969672468,0.219653221135506,0.14762637848297,"Abcd4/Hcfc1/Lmbrd1/Mmachc/Mtrr/Zfp523",6
"mmu01523","Human Diseases","Drug resistance: antineoplastic","mmu01523","Antifolate resistance - Mus musculus (house mouse)","9/1875","29/9574",0.310344827586207,1.58466206896552,1.5560496755413,0.0973390367714197,0.219653221135506,0.14762637848297,"Abcc1/Abcc2/Abcc3/Dhfr/Ikbkb/Ikbkg/Il6/Rela/Tyms",9
"mmu00770","Metabolism","Metabolism of cofactors and vitamins","mmu00770","Pantothenate and CoA biosynthesis - Mus musculus (house mouse)","7/1875","21/9574",0.333333333333333,1.70204444444444,1.58932191223782,0.0989994280415154,0.221939894236861,0.149163224912913,"Aasdhppt/Aldh1b1/Aldh2/Bcat1/Dpys/Pank3/Ppcdc",7
"mmu04540","Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction - Mus musculus (house mouse)","22/1875","86/9574",0.255813953488372,1.30622015503876,1.40767748808101,0.10423950586628,0.230487013790587,0.154907644683562,"Adcy3/Adcy6/Adcy7/Adcy9/Adrb1/Csnk1d/Gnai2/Htr2a/Itpr2/Kras/Map2k2/Map3k2/Pdgfra/Plcb3/Plcb4/Prkcg/Raf1/Sos1/Tuba4a/Tuba8/Tubb3/Tubb4a",22
"mmu00600","Metabolism","Lipid metabolism","mmu00600","Sphingolipid metabolism - Mus musculus (house mouse)","15/1875","55/9574",0.272727272727273,1.39258181818182,1.44086525549789,0.104827912977643,0.230487013790587,0.154907644683562,"Acer1/Acer2/B4galnt1/Cers2/Degs1/Galc/Glb1/Gm2a/Hexa/Neu1/Plpp2/Sgms1/Sgms2/Smpd3/Sptlc2",15
"mmu04978","Organismal Systems","Digestive system","mmu04978","Mineral absorption - Mus musculus (house mouse)","15/1875","55/9574",0.272727272727273,1.39258181818182,1.44086525549789,0.104827912977643,0.230487013790587,0.154907644683562,"Atox1/Atp1a2/Atp2b2/Atp2b4/Atp7b/Heph/Mt1/Slc11a2/Slc26a3/Slc40a1/Slc6a19/Slc8a1/Slc8a3/Steap1/Trpv6",15
"mmu05163","Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection - Mus musculus (house mouse)","58/1875","254/9574",0.228346456692913,1.16596745406824,1.32293753853704,0.108321397101878,0.236651205133402,0.159050526083213,"Adcy3/Adcy6/Adcy7/Adcy9/Akt1/Arhgef1/Bcar1/Bid/Calm3/Casp9/Cdk4/Cdk6/Cdkn1a/Creb3/Creb3l1/Creb3l2/Creb5/Crk/Cycs/Cyct/E2f3/Elk1/Fadd/Gm3785/Gna13/Gnai2/Gnao1/Gnb5/Gng12/Ikbkb/Ikbkg/Il10rb/Il1r1/Il6/Itpr2/Jak1/Kras/Map2k2/Mapk12/Nfatc1/Pdgfra/Pik3ca/Pik3cd/Pik3r1/Plcb3/Plcb4/Prkcg/Ptk2/Raf1/Rela/Rheb/Rock2/Rps6kb1/Rps6kb2/Sos1/Sp1/Stat3/Trp53",58
"mmu00030","Metabolism","Carbohydrate metabolism","mmu00030","Pentose phosphate pathway - Mus musculus (house mouse)","10/1875","34/9574",0.294117647058824,1.50180392156863,1.44646133067137,0.112274342369147,0.242201883224009,0.162781072352487,"Aldoa/Dera/H6pd/Pfkl/Pfkm/Pfkp/Pgls/Prps1l3/Rbks/Rpia",10
"mmu01040","Metabolism","Lipid metabolism","mmu01040","Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)","10/1875","34/9574",0.294117647058824,1.50180392156863,1.44646133067137,0.112274342369147,0.242201883224009,0.162781072352487,"Acaa1a/Acnat1/Acot4/Acot7/Elovl1/Elovl7/Fads1/Fads2/Hacd3/Scp2",10
"mmu05417","Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis - Mus musculus (house mouse)","50/1875","217/9574",0.230414746543779,1.17652841781874,1.29802688158487,0.11413957674729,0.244686717652002,0.164451100708266,"Abcg1/Akt1/Apoa1/Arhgef1/Bad/Bcl2/Bcl2l1/Bid/Calm3/Camk2g/Casp6/Casp9/Cdc42/Cycs/Cyct/Cyp2j9/Eif2s1/Ern1/Hspa5/Hspa8/Ikbkb/Ikbkg/Il12b/Il6/Irak4/Kras/Lyn/Map3k5/Map3k7/Mapk12/Ncf1/Nfatc1/Nlrp3/Nos3/Nox1/Pik3ca/Pik3cd/Pik3r1/Plcb3/Plcb4/Ptk2/Rela/Rock2/Stat3/Tab2/Ticam2/Tirap/Traf6/Trp53/Vav3",50
"mmu04977","Organismal Systems","Digestive system","mmu04977","Vitamin digestion and absorption - Mus musculus (house mouse)","8/1875","26/9574",0.307692307692308,1.57111794871795,1.43900990601667,0.11932309636212,0.25421007485843,0.17085163846554,"Abcc1/Abcd4/Apoa1/Folh1/Lmbrd1/Mmachc/Slc19a2/Slc52a3",8
"mmu03018","Genetic Information Processing","Folding, sorting and degradation","mmu03018","RNA degradation - Mus musculus (house mouse)","21/1875","83/9574",0.253012048192771,1.29191325301205,1.31808791381237,0.1208172035535,0.255804326042287,0.171923116167748,"Cnot10/Cnot6/Cnot8/Cnot9/Dcp1a/Dcp1b/Dhx36/Dis3/Eno1b/Exosc7/Hspa9/Lsm1/Lsm3/Lsm8/Nudt16/Pabpc4/Pabpc4l/Pfkl/Pfkm/Pfkp/Pnpt1",21
"mmu00430","Metabolism","Metabolism of other amino acids","mmu00430","Taurine and hypotaurine metabolism - Mus musculus (house mouse)","7/1875","22/9574",0.318181818181818,1.62467878787879,1.44753291606477,0.121785539616852,0.256272638580248,0.172237863584699,"Acnat1/Fmo2/Fmo4/Fmo5/Fmo6/Gad2/Ggt7",7
"mmu05160","Human Diseases","Infectious disease: viral","mmu05160","Hepatitis C - Mus musculus (house mouse)","39/1875","167/9574",0.233532934131737,1.1924502994012,1.23810865719156,0.128162407176847,0.268046985741821,0.180151265543835,"Akt1/Araf/Bad/Bid/Casp9/Cdk2/Cdk4/Cdk6/Cdkn1a/Cflar/Cldn16/Cxcl10/Cycs/Cyct/E2f3/Eif2ak2/Eif2s1/Fadd/Ifit1bl1/Ifit1bl2/Ifnar1/Ikbkb/Ikbkg/Jak1/Kras/Map2k2/Mx2/Pias1/Pik3ca/Pik3cd/Pik3r1/Ppp2ca/Raf1/Rela/Rsad2/Sos1/Stat3/Traf6/Trp53",39
"mmu04930","Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus - Mus musculus (house mouse)","13/1875","48/9574",0.270833333333333,1.38291111111111,1.31241384864357,0.130610678430199,0.27151189516096,0.182479990916834,"Abcc8/Cacna1c/Cacna1e/Cacna1g/Hk1/Hkdc1/Ikbkb/Pik3ca/Pik3cd/Pik3r1/Pklr/Prkcd/Prkce",13
"mmu00650","Metabolism","Carbohydrate metabolism","mmu00650","Butanoate metabolism - Mus musculus (house mouse)","8/1875","27/9574",0.296296296296296,1.51292839506173,1.31708155636514,0.141949867275457,0.293306051057119,0.19712758993865,"Acat3/Aldh5a1/Bdh1/Echs1/Gad2/Hadha/Hmgcs2/Oxct1",8
"mmu05146","Human Diseases","Infectious disease: parasitic","mmu05146","Amoebiasis - Mus musculus (house mouse)","26/1875","108/9574",0.240740740740741,1.22925432098765,1.18237071171803,0.144873655916534,0.296485642509841,0.199264556420608,"Actn1/C9/Col3a1/Col4a1/Col4a4/Gnal/Il12b/Il1r1/Il6/Lama1/Lamb3/Lamc1/Lamc2/Lamc3/Pik3ca/Pik3cd/Pik3r1/Plcb3/Plcb4/Prkcg/Ptk2/Rab7b/Rela/Serpinb9c/Serpinb9g/Tgfb2",26
"mmu04380","Organismal Systems","Development and regeneration","mmu04380","Osteoclast differentiation - Mus musculus (house mouse)","32/1875","136/9574",0.235294117647059,1.2014431372549,1.16758753488192,0.14521745755584,0.296485642509841,0.199264556420608,"Akt1/Atp2a3/Csf1/Csf1r/Cyld/Fcgr4/Fyn/Ifnar1/Ifngr2/Ikbkb/Ikbkg/Il1r1/Itpr2/Jak1/Lck/Lilra6/Map3k7/Mapk12/Ncf1/Nfatc1/Nox1/Pik3ca/Pik3cd/Pik3r1/Pirb/Rela/Sirpa/Spi1/Sqstm1/Tab2/Tgfb2/Traf6",32
"mmu04713","Organismal Systems","Environmental adaptation","mmu04713","Circadian entrainment - Mus musculus (house mouse)","24/1875","99/9574",0.242424242424242,1.23785050505051,1.17392289188266,0.147897753629071,0.297982322672805,0.200270457773037,"Adcy3/Adcy6/Adcy7/Adcy9/Cacna1c/Cacna1g/Calm3/Camk2g/Gm3785/Gnai2/Gnao1/Gnb5/Gng12/Gria2/Gria3/Grin1/Grin2b/Kcnj9/Mtnr1a/Per1/Per3/Plcb3/Plcb4/Prkcg",24
"mmu00010","Metabolism","Carbohydrate metabolism","mmu00010","Glycolysis / Gluconeogenesis - Mus musculus (house mouse)","17/1875","67/9574",0.253731343283582,1.29558606965174,1.19813877377852,0.148535208104731,0.297982322672805,0.200270457773037,"Adpgk/Aldh1b1/Aldh2/Aldh7a1/Aldh9a1/Aldoa/Dlat/Eno1b/Hk1/Hkdc1/Minpp1/Pdhb/Pfkl/Pfkm/Pfkp/Pklr/Tpi1",17
"mmu04727","Organismal Systems","Nervous system","mmu04727","GABAergic synapse - Mus musculus (house mouse)","22/1875","90/9574",0.244444444444444,1.24816592592593,1.16728025359481,0.150725172251219,0.297982322672805,0.200270457773037,"Adcy3/Adcy6/Adcy7/Adcy9/Cacna1c/Gabarapl2/Gabbr2/Gabra4/Gabra5/Gabrg2/Gabrg3/Gabrq/Gad2/Gls/Gm3785/Gnai2/Gnao1/Gnb5/Gng12/Nsf/Prkcg/Slc6a1",22
"mmu04912","Organismal Systems","Endocrine system","mmu04912","GnRH signaling pathway - Mus musculus (house mouse)","22/1875","90/9574",0.244444444444444,1.24816592592593,1.16728025359481,0.150725172251219,0.297982322672805,0.200270457773037,"Adcy3/Adcy6/Adcy7/Adcy9/Cacna1c/Calm3/Camk2g/Cdc42/Elk1/Itpr2/Kras/Map2k2/Map3k2/Map3k4/Mapk12/Pla2g4a/Plcb3/Plcb4/Pld1/Prkcd/Raf1/Sos1",22
"mmu00061","Metabolism","Lipid metabolism","mmu00061","Fatty acid biosynthesis - Mus musculus (house mouse)","6/1875","19/9574",0.315789473684211,1.61246315789474,1.31870887712613,0.151163044154717,0.297982322672805,0.200270457773037,"Acsf3/Acsl3/Acsl4/Acsl6/Cbr4/Mecr",6
"mmu00785","Metabolism","Metabolism of cofactors and vitamins","mmu00785","Lipoic acid metabolism - Mus musculus (house mouse)","6/1875","19/9574",0.315789473684211,1.61246315789474,1.31870887712613,0.151163044154717,0.297982322672805,0.200270457773037,"Amt/Dlat/Dlst/Gldc/Ogdh/Pdhb",6
"mmu04920","Organismal Systems","Endocrine system","mmu04920","Adipocytokine signaling pathway - Mus musculus (house mouse)","18/1875","72/9574",0.25,1.27653333333333,1.16228793453846,0.155309577394155,0.304406771692545,0.204588255334256,"Acsl3/Acsl4/Acsl6/Akt1/Appl1/Cpt1a/Cpt1c/Ikbkb/Ikbkg/Nfkbie/Ppargc1a/Prkaa1/Prkab1/Prkab2/Prkag1/Ptpn11/Rela/Stat3",18
"mmu00052","Metabolism","Carbohydrate metabolism","mmu00052","Galactose metabolism - Mus musculus (house mouse)","9/1875","32/9574",0.28125,1.4361,1.2194075380776,0.158755254968691,0.305950442068803,0.205625738263213,"Akr1b10/Akr1b8/Glb1/Hk1/Hkdc1/Mgam/Pfkl/Pfkm/Pfkp",9
"mmu03020","Genetic Information Processing","Transcription","mmu03020","RNA polymerase - Mus musculus (house mouse)","9/1875","32/9574",0.28125,1.4361,1.2194075380776,0.158755254968691,0.305950442068803,0.205625738263213,"Polr1a/Polr1b/Polr1d/Polr1e/Polr2c/Polr2f/Polr2j/Polr3a/Polr3f",9
"mmu04911","Organismal Systems","Endocrine system","mmu04911","Insulin secretion - Mus musculus (house mouse)","21/1875","86/9574",0.244186046511628,1.24684651162791,1.13474006107126,0.158773115709175,0.305950442068803,0.205625738263213,"Abcc8/Adcy3/Adcy6/Adcy7/Adcy9/Atp1a2/Cacna1c/Camk2g/Creb3/Creb3l1/Creb3l2/Creb5/Kcnmb3/Kcnn2/Kcnn4/Pclo/Plcb3/Plcb4/Prkcg/Rapgef4/Snap25",21
"mmu05169","Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection - Mus musculus (house mouse)","51/1875","228/9574",0.223684210526316,1.14216140350877,1.07212085314741,0.161454247508226,0.309378809471069,0.207929904171134,"Akt1/Bcl2/Bid/Casp9/Ccna2/Ccnd3/Cd19/Cd3g/Cdk2/Cdk4/Cdk6/Cdkn1a/Cdkn1b/Cxcl10/Cycs/Cyct/Ddb2/E2f3/Eif2ak2/Fadd/Fcer2a/Gadd45g/Ifnar1/Ikbkb/Ikbkg/Il6/Irak4/Itgal/Jak1/Lyn/Map3k7/Mapk12/Nfkbie/Pik3ca/Pik3cd/Pik3r1/Polk/Psmc1/Psmc4/Psmc5/Psmd7/Rela/Runx3/Skp2/Stat3/Tab2/Tnfaip3/Traf6/Trp53/Usp7/Vim",51
"mmu04932","Human Diseases","Endocrine and metabolic disease","mmu04932","Non-alcoholic fatty liver disease - Mus musculus (house mouse)","37/1875","162/9574",0.228395061728395,1.16621563786008,1.05292135563511,0.169695764816894,0.323364707401081,0.217329663712864,"Akt1/Bid/Cdc42/Cox4i1/Cox5a/Cox6b1/Cox6c/Cox7a2/Cox7b/Cycs/Cyct/Eif2s1/Ern1/Ikbkb/Il6/Map3k5/Mapk12/Ndufa8/Ndufab1/Ndufb10/Ndufb6/Ndufb9/Ndufs2/Ndufs4/Ndufv2/Ndufv3/Pik3ca/Pik3cd/Pik3r1/Pklr/Prkaa1/Prkab1/Prkab2/Prkag1/Rela/Uqcrc1/Uqcrfs1",37
"mmu00230","Metabolism","Nucleotide metabolism","mmu00230","Purine metabolism - Mus musculus (house mouse)","31/1875","134/9574",0.23134328358209,1.18126965174129,1.0427951631298,0.174508307305594,0.329794718843099,0.221651199713484,"Adcy3/Adcy6/Adcy7/Adcy9/Adsl/Ak1/Ak2/Ak3/Ak5/Ak9/Allc/Dguok/Entpd4/Entpd6/Gucy2e/Lacc1/Nme1/Nt5c2/Nudt16/Nudt5/Nudt9/Paics/Pde3b/Pde4a/Pde5a/Pde6c/Pde6g/Pde8b/Ppat/Prps1l3/Rrm1",31
"mmu04723","Organismal Systems","Nervous system","mmu04723","Retrograde endocannabinoid signaling - Mus musculus (house mouse)","35/1875","153/9574",0.228758169934641,1.1680697167756,1.03417536293556,0.174993116120828,0.329794718843099,0.221651199713484,"Adcy3/Adcy6/Adcy7/Adcy9/Cacna1c/Cnr1/Gabra4/Gabra5/Gabrg2/Gabrg3/Gabrq/Gm3785/Gnai2/Gnao1/Gnb5/Gng12/Gria2/Gria3/Itpr2/Kcnj9/Mapk12/Mgll/Ndufa8/Ndufab1/Ndufb10/Ndufb6/Ndufb9/Ndufs2/Ndufs4/Ndufv2/Ndufv3/Plcb3/Plcb4/Prkcg/Slc17a8",35
"mmu05032","Human Diseases","Substance dependence","mmu05032","Morphine addiction - Mus musculus (house mouse)","22/1875","92/9574",0.239130434782609,1.22103188405797,1.05125087296871,0.177738872788767,0.333138980145067,0.223898838888352,"Adcy3/Adcy6/Adcy7/Adcy9/Adora1/Gabbr2/Gabra4/Gabra5/Gabrg2/Gabrg3/Gabrq/Gm3785/Gnai2/Gnao1/Gnb5/Gng12/Grk5/Kcnj9/Pde3b/Pde4a/Pde8b/Prkcg",22
"mmu04148","Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis - Mus musculus (house mouse)","37/1875","163/9574",0.226993865030675,1.1590609406953,1.01075748876738,0.18012039844902,0.335767916673989,0.225665716592308,"Ano3/Atp11c/Atp2a3/Axl/Bcar1/Camk2g/Cpt1a/Cpt1c/Crk/Dusp16/Dusp7/Havcr2/Hif1a/Itgb5/Lrp1/Map2k2/Mapk12/Mapkapk2/Mfge8/Nfatc1/Pbx1/Ptk2/Ptpn11/Rab7b/S1pr1/Sirpa/Sirt1/Stab1/Timd2/Timd4/Tmem30c/Uqcrfs1/Vps11/Vps18/Vps33a/Xkr6/Xkr9",37
"mmu05170","Human Diseases","Infectious disease: viral","mmu05170","Human immunodeficiency virus 1 infection - Mus musculus (house mouse)","53/1875","241/9574",0.219917012448133,1.12292558782849,0.953778850130202,0.190629194920773,0.353436831663919,0.237540789118914,"Akt1/Ap1b1/Ap1g1/Ap1g2/Ap1s1/Ap1s2/Apobec3/Bad/Bcl2/Bcl2l1/Bid/Calm3/Casp9/Ccnb2/Ccnb3/Cd3g/Cd4/Chek1/Crk/Cycs/Cyct/Fadd/Fbxw11/Gm3785/Gnai2/Gnao1/Gnb5/Gng12/Ikbkb/Ikbkg/Irak4/Itpr2/Kras/Limk2/Map2k2/Map3k7/Mapk12/Nfatc1/Pak1/Pak3/Pik3ca/Pik3cd/Pik3r1/Prkcg/Ptk2/Raf1/Rela/Rps6kb1/Rps6kb2/Tab2/Traf6/Trim12c/Wee1",53
"mmu04662","Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway - Mus musculus (house mouse)","20/1875","84/9574",0.238095238095238,1.21574603174603,0.980069465794532,0.19754697258392,0.363739234385,0.24446491431737,"Akt1/Card11/Cd19/Cd72/Ikbkb/Ikbkg/Kras/Lilra6/Lyn/Map2k2/Nfatc1/Nfkbie/Pik3ca/Pik3cd/Pik3r1/Pirb/Raf1/Rela/Sos1/Vav3",20
"mmu04728","Organismal Systems","Nervous system","mmu04728","Dopaminergic synapse - Mus musculus (house mouse)","31/1875","136/9574",0.227941176470588,1.16389803921569,0.949971839138277,0.198306812915437,0.363739234385,0.24446491431737,"Akt1/Cacna1c/Calm3/Camk2g/Creb3/Creb3l1/Creb3l2/Creb5/Gm3785/Gnai2/Gnal/Gnao1/Gnb5/Gng12/Gria2/Gria3/Grin2b/Itpr2/Kcnj9/Kif5c/Mapk12/Plcb3/Plcb4/Ppp1ca/Ppp2ca/Ppp2r3c/Ppp2r5c/Ppp2r5e/Prkcg/Slc18a1/Slc6a3",31
"mmu04961","Organismal Systems","Excretory system","mmu04961","Endocrine and other factor-regulated calcium reabsorption - Mus musculus (house mouse)","15/1875","61/9574",0.245901639344262,1.25560655737705,0.988292878485864,0.201232384337131,0.367142062912957,0.246751915844522,"Adcy6/Adcy9/Ap2a2/Atp1a2/Atp2b2/Atp2b4/Clta/Cltb/Dnm2/Plcb3/Plcb4/Prkcg/Rab11a/Slc8a1/Slc8a3",15
"mmu01240","Metabolism","Global and overview maps","mmu01240","Biosynthesis of cofactors - Mus musculus (house mouse)","34/1875","151/9574",0.225165562913907,1.14972538631347,0.915159571032025,0.206421643603502,0.374617056910059,0.251775772482133,"Adsl/Afmid/Ak1/Ak2/Ak3/Ak5/Ak9/Aldh1b1/Aldh2/Bcat1/Cpox/Dhfr/Dhodh/Gclm/Ggcx/Gusb/Hsd17b6/Ido2/Kmo/Mat2b/Mocs2/Mthfd1l/Nadk/Nme1/Nmnat2/Nmnat3/Pank3/Pdxp/Phospho2/Pmm2/Ppcdc/Rdh13/Rfk/Ugt2b37",34
"mmu00532","Metabolism","Glycan biosynthesis and metabolism","mmu00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Mus musculus (house mouse)","6/1875","21/9574",0.285714285714286,1.45889523809524,1.0388690674755,0.215465839961897,0.388972542668057,0.261423927710003,"B3galt6/Chst15/Chsy1/Csgalnact1/Dse/Xylt1",6
"mmu04924","Organismal Systems","Endocrine system","mmu04924","Renin secretion - Mus musculus (house mouse)","18/1875","76/9574",0.236842105263158,1.20934736842105,0.904202545249261,0.220197453524437,0.393766531591707,0.264645911979696,"Ace3/Adcy6/Adora1/Adrb1/Adrb3/Cacna1c/Calm3/Clca2/Clca3a2/Ctsb/Edn1/Gnai2/Itpr2/Nppa/Orai1/Pde3b/Plcb3/Plcb4",18
"mmu05143","Human Diseases","Infectious disease: parasitic","mmu05143","African trypanosomiasis - Mus musculus (house mouse)","10/1875","39/9574",0.256410256410256,1.30926495726496,0.955014957291951,0.220417417100897,0.393766531591707,0.264645911979696,"Apoa1/Ido2/Il12b/Il6/Kng1/Kng2/Nppa/Plcb3/Plcb4/Prkcg",10
"mmu03022","Genetic Information Processing","Transcription","mmu03022","Basal transcription factors - Mus musculus (house mouse)","11/1875","44/9574",0.25,1.27653333333333,0.907266514663689,0.230993210446902,0.41052161234864,0.275906807133196,"Ercc2/Gtf2a1/Gtf2a1l/Gtf2b/Gtf2e1/Mnat1/Taf1/Taf12/Taf5l/Taf9/Tbpl1",11
