GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,Test.1.G,Test.2.G,Test.3.G,control.1.G,control.2.G,control.3.G,change,label,FDR
AC160930.2,343,6,5.837102265,5.957992435,0,0,0,TRUE,142,200,1,4,1,1,Up,NA,0
AC161165.6,257,11,4.546192931,4.6670831,0,0,0,TRUE,167,89,1,9,1,1,Up,NA,0
AC161383.1,534,112,2.25334101,2.374231179,0,0,0,TRUE,21,512,1,110,1,1,Up,NA,0
AC163032.1,161,3,5.745954377,5.866844547,0,0,0,TRUE,139,21,1,1,1,1,Up,NA,0
AC163040.1,58,3,4.273018494,4.393908664,6.66E-16,4.83E-15,4.81E-15,TRUE,51,6,1,1,1,1,Up,NA,4.95E-15
AC163354.1,3709,178,4.381081122,4.501971291,0,0,0,TRUE,3096,612,1,176,1,1,Up,NA,0
AC164437.4,58,3,4.273018494,4.393908664,6.66E-16,4.83E-15,4.81E-15,TRUE,17,40,1,1,1,1,Up,NA,4.95E-15
AC164437.5,177,8,4.46760555,4.58849572,0,0,0,TRUE,119,57,1,6,1,1,Up,NA,0
AC164881.1,66,3,4.459431619,4.580321788,0,0,0,TRUE,64,1,1,1,1,1,Up,NA,0
AC165278.1,39,3,3.700439718,3.821329888,2.96E-10,1.74E-09,1.73E-09,TRUE,12,26,1,1,1,1,Up,NA,1.79E-09
AC166078.1,55,7,2.974004791,3.094894961,9.81E-12,6.16E-11,6.14E-11,TRUE,44,10,1,1,1,5,Up,NA,6.33E-11
AC166323.1,23,3,2.938599455,3.059489625,1.20E-05,5.39E-05,5.35E-05,TRUE,3,19,1,1,1,1,Up,NA,5.55E-05
AC166574.2,150,3,5.64385619,5.764746359,0,0,0,TRUE,63,86,1,1,1,1,Up,NA,0
AC167013.3,29,3,3.273018494,3.393908664,2.40E-07,1.21E-06,1.20E-06,TRUE,1,27,1,1,1,1,Up,NA,1.24E-06
AC167565.1,161,3,5.745954377,5.866844547,0,0,0,TRUE,94,66,1,1,1,1,Up,NA,0
AC167565.2,231,3,6.266786541,6.38767671,0,0,0,TRUE,191,39,1,1,1,1,Up,NA,0
AC169508.1,51,3,4.087462841,4.208353011,8.00E-14,5.42E-13,5.40E-13,TRUE,9,5,37,1,1,1,Up,NA,5.56E-13
AC169509.2,50,3,4.058893689,4.179783859,1.60E-13,1.07E-12,1.07E-12,TRUE,26,23,1,1,1,1,Up,NA,1.10E-12
AC169511.2,113,12,3.235216462,3.356106631,0,0,0,TRUE,92,20,1,9,1,2,Up,NA,0
AC170999.1,23,3,2.938599455,3.059489625,1.20E-05,5.39E-05,5.35E-05,TRUE,21,1,1,1,1,1,Up,NA,5.55E-05
AC175538.1,126,3,5.392317423,5.513207592,0,0,0,TRUE,4,121,1,1,1,1,Up,NA,0
AC183092.1,3120,497,2.650228272,2.771118442,0,0,0,TRUE,1749,1307,64,200,149,148,Up,NA,0
AC191865.2,524,53,3.305502547,3.426392717,0,0,0,TRUE,307,216,1,51,1,1,Up,NA,0
AC242269.1,67,14,2.258734268,2.379624438,7.85E-11,4.72E-10,4.72E-10,TRUE,43,23,1,12,1,1,Up,NA,4.87E-10
Acaa1a,35,3,3.544320516,3.665210686,4.40E-09,2.44E-08,2.43E-08,TRUE,33,1,1,1,1,1,Up,NA,2.51E-08
Acad11,25,3,3.058893689,3.179783859,3.29E-06,1.54E-05,1.53E-05,TRUE,5,19,1,1,1,1,Up,NA,1.59E-05
Acad12,40,3,3.736965594,3.857855764,1.50E-10,8.96E-10,8.93E-10,TRUE,14,25,1,1,1,1,Up,NA,9.22E-10
Acad9,71,3,4.564784619,4.685674788,0,0,0,TRUE,47,23,1,1,1,1,Up,NA,0
Acadsb,33,3,3.459431619,3.580321788,1.68E-08,9.06E-08,9.02E-08,TRUE,7,18,8,1,1,1,Up,NA,9.32E-08
Acadvl,40,3,3.736965594,3.857855764,1.50E-10,8.96E-10,8.93E-10,TRUE,26,13,1,1,1,1,Up,NA,9.22E-10
Acap2,502,23,4.447981598,4.568871768,0,0,0,TRUE,491,1,10,1,1,21,Up,NA,0
Acat3,58,3,4.273018494,4.393908664,6.66E-16,4.83E-15,4.81E-15,TRUE,56,1,1,1,1,1,Up,NA,4.95E-15
Acbd5,160,35,2.192645078,2.313535248,0,0,0,TRUE,89,70,1,33,1,1,Up,NA,0
Acbd6,31,3,3.36923381,3.490123979,6.37E-08,3.33E-07,3.31E-07,TRUE,29,1,1,1,1,1,Up,NA,3.42E-07
Acd,75,15,2.321928095,2.442818265,2.76E-12,1.77E-11,1.77E-11,TRUE,13,61,1,13,1,1,Up,NA,1.82E-11
Ace2,102,3,5.087462841,5.208353011,0,0,0,TRUE,19,77,6,1,1,1,Up,NA,0
Ace3,43,3,3.841302254,3.962192424,1.95E-11,1.20E-10,1.20E-10,TRUE,5,37,1,1,1,1,Up,NA,1.24E-10
Acer1,40,3,3.736965594,3.857855764,1.50E-10,8.96E-10,8.93E-10,TRUE,1,13,26,1,1,1,Up,NA,9.22E-10
Acer2,102,3,5.087462841,5.208353011,0,0,0,TRUE,17,84,1,1,1,1,Up,NA,0
Acin1,9660,12,9.652844973,9.773735143,0,0,0,TRUE,1700,7959,1,10,1,1,Up,NA,0
Acly,138,15,3.201633861,3.322524031,0,0,0,TRUE,97,40,1,7,7,1,Up,NA,0
Acmsd,106,16,2.727920455,2.848810624,0,0,0,TRUE,49,56,1,1,14,1,Up,NA,0
Acnat1,546,3,7.50779464,7.62868481,0,0,0,TRUE,205,340,1,1,1,1,Up,NA,0
Acod1,26,3,3.115477217,3.236367387,1.72E-06,8.20E-06,8.16E-06,TRUE,9,16,1,1,1,1,Up,NA,8.46E-06
Acot11,51,3,4.087462841,4.208353011,8.00E-14,5.42E-13,5.40E-13,TRUE,31,19,1,1,1,1,Up,NA,5.56E-13
Acot12,23,3,2.938599455,3.059489625,1.20E-05,5.39E-05,5.35E-05,TRUE,14,8,1,1,1,1,Up,NA,5.55E-05
Acot13,98,3,5.029747343,5.150637513,0,0,0,TRUE,9,88,1,1,1,1,Up,NA,0
Acot3,23,3,2.938599455,3.059489625,1.20E-05,5.39E-05,5.35E-05,TRUE,7,11,5,1,1,1,Up,NA,5.55E-05
Acot4,105,3,5.129283017,5.250173187,0,0,0,TRUE,57,47,1,1,1,1,Up,NA,0
Acot6,81,3,4.754887502,4.875777672,0,0,0,TRUE,47,33,1,1,1,1,Up,NA,0
Acot7,33,3,3.459431619,3.580321788,1.68E-08,9.06E-08,9.02E-08,TRUE,24,8,1,1,1,1,Up,NA,9.32E-08
Acot8,44,3,3.874469118,3.995359288,9.84E-12,6.16E-11,6.14E-11,TRUE,5,1,38,1,1,1,Up,NA,6.33E-11
Acp2,92,3,4.938599455,5.059489625,0,0,0,TRUE,27,64,1,1,1,1,Up,NA,0
Acp6,21,3,2.807354922,2.928245092,4.29E-05,0.000185542,0.000184137,TRUE,14,6,1,1,1,1,Up,NA,0.000191319
Acp7,113,3,5.235216462,5.356106631,0,0,0,TRUE,18,94,1,1,1,1,Up,NA,0
Acpp,40,5,3,3.12089017,5.51E-09,3.04E-08,3.04E-08,TRUE,26,13,1,1,3,1,Up,NA,3.14E-08
Acrbp,113,3,5.235216462,5.356106631,0,0,0,TRUE,83,29,1,1,1,1,Up,NA,0
Acrv1,38,3,3.662965013,3.783855182,5.83E-10,3.38E-09,3.36E-09,TRUE,36,1,1,1,1,1,Up,NA,3.47E-09
Acsf3,23,3,2.938599455,3.059489625,1.20E-05,5.39E-05,5.35E-05,TRUE,7,15,1,1,1,1,Up,NA,5.55E-05
Acsl3,90,3,4.906890596,5.027780765,0,0,0,TRUE,88,1,1,1,1,1,Up,NA,0
Acsl4,14677,175,6.390058377,6.510948547,0,0,0,TRUE,1084,173,13420,99,71,5,Up,NA,0
Acsl6,226,12,4.235216462,4.356106631,0,0,0,TRUE,202,23,1,10,1,1,Up,NA,0
Acss2,32,3,3.415037499,3.535927669,3.28E-08,1.74E-07,1.73E-07,TRUE,25,6,1,1,1,1,Up,NA,1.79E-07
Acss3,32,3,3.415037499,3.535927669,3.28E-08,1.74E-07,1.73E-07,TRUE,27,4,1,1,1,1,Up,NA,1.79E-07
Actc1,25,3,3.058893689,3.179783859,3.29E-06,1.54E-05,1.53E-05,TRUE,7,17,1,1,1,1,Up,NA,1.59E-05
Actg1,175,36,2.28128611,2.40217628,0,0,0,TRUE,24,39,112,1,1,34,Up,NA,0
Actl6b,28,3,3.222392421,3.343282591,4.63E-07,2.30E-06,2.28E-06,TRUE,16,11,1,1,1,1,Up,NA,2.37E-06
Actn1,28,3,3.222392421,3.343282591,4.63E-07,2.30E-06,2.28E-06,TRUE,5,22,1,1,1,1,Up,NA,2.37E-06
Actn2,29,3,3.273018494,3.393908664,2.40E-07,1.21E-06,1.20E-06,TRUE,27,1,1,1,1,1,Up,NA,1.24E-06
Actr1a,64,3,4.415037499,4.535927669,0,0,0,TRUE,35,28,1,1,1,1,Up,NA,0
Actr3,195,3,6.022367813,6.143257983,0,0,0,TRUE,9,11,175,1,1,1,Up,NA,0
Actr5,61,3,4.345774837,4.466665007,1.11E-16,8.23E-16,8.18E-16,TRUE,56,4,1,1,1,1,Up,NA,8.41E-16
Actr8,76,12,2.662965013,2.783855182,3.54E-14,2.43E-13,2.43E-13,TRUE,32,43,1,10,1,1,Up,NA,2.50E-13
Acvr1c,264,15,4.137503524,4.258393693,0,0,0,TRUE,82,181,1,13,1,1,Up,NA,0
Acvr2a,216,3,6.169925001,6.290815171,0,0,0,TRUE,214,1,1,1,1,1,Up,NA,0
Adam19,275,3,6.518325308,6.639215477,0,0,0,TRUE,230,44,1,1,1,1,Up,NA,0
Adam34,49,3,4.029747343,4.150637513,3.18E-13,2.11E-12,2.10E-12,TRUE,26,22,1,1,1,1,Up,NA,2.17E-12
Adam7,2895,29,6.641366638,6.762256807,0,0,0,TRUE,408,600,1887,27,1,1,Up,NA,0
Adam8,162,3,5.754887502,5.875777672,0,0,0,TRUE,105,56,1,1,1,1,Up,NA,0
Adamdec1,29,3,3.273018494,3.393908664,2.40E-07,1.21E-06,1.20E-06,TRUE,8,9,12,1,1,1,Up,NA,1.24E-06
Adamts15,33,3,3.459431619,3.580321788,1.68E-08,9.06E-08,9.02E-08,TRUE,22,10,1,1,1,1,Up,NA,9.32E-08
Adamts16,78,3,4.700439718,4.821329888,0,0,0,TRUE,16,61,1,1,1,1,Up,NA,0
Adamts17,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,6,20,1,1,1,1,Up,NA,4.47E-06
Adamts19,251,3,6.386581053,6.507471223,0,0,0,TRUE,120,130,1,1,1,1,Up,NA,0
Adamts2,57,3,4.247927513,4.368817683,1.22E-15,8.76E-15,8.73E-15,TRUE,6,1,50,1,1,1,Up,NA,8.98E-15
Adamts20,1092,11,6.633325522,6.754215692,0,0,0,TRUE,330,761,1,9,1,1,Up,NA,0
Adamts5,290,3,6.594946589,6.715836759,0,0,0,TRUE,288,1,1,1,1,1,Up,NA,0
Adamts6,116,8,3.857980995,3.978871165,0,0,0,TRUE,77,38,1,1,1,6,Up,NA,0
Adamts9,3861,31,6.960562529,7.081452698,0,0,0,TRUE,484,118,3259,1,1,29,Up,NA,0
Adamtsl1,129,12,3.426264755,3.547154924,0,0,0,TRUE,89,39,1,10,1,1,Up,NA,0
Adamtsl3,61,3,4.345774837,4.466665007,1.11E-16,8.23E-16,8.18E-16,TRUE,40,16,5,1,1,1,Up,NA,8.41E-16
Adamtsl4,28,3,3.222392421,3.343282591,4.63E-07,2.30E-06,2.28E-06,TRUE,1,26,1,1,1,1,Up,NA,2.37E-06
Adat1,104,3,5.115477217,5.236367387,0,0,0,TRUE,58,45,1,1,1,1,Up,NA,0
Adat3,74,3,4.624490865,4.745381035,0,0,0,TRUE,27,46,1,1,1,1,Up,NA,0
Adck1,41,3,3.772589504,3.893479674,7.62E-11,4.60E-10,4.58E-10,TRUE,39,1,1,1,1,1,Up,NA,4.73E-10
Adcy1,35,3,3.544320516,3.665210686,4.40E-09,2.44E-08,2.43E-08,TRUE,13,21,1,1,1,1,Up,NA,2.51E-08
Adcy3,42,3,3.807354922,3.928245092,3.85E-11,2.36E-10,2.35E-10,TRUE,38,3,1,1,1,1,Up,NA,2.42E-10
Adcy5,23,3,2.938599455,3.059489625,1.20E-05,5.39E-05,5.35E-05,TRUE,6,4,13,1,1,1,Up,NA,5.55E-05
Adcy6,144,3,5.584962501,5.70585267,0,0,0,TRUE,42,101,1,1,1,1,Up,NA,0
Adcy7,115,3,5.26052755,5.38141772,0,0,0,TRUE,17,97,1,1,1,1,Up,NA,0
Adcy8,63,3,4.392317423,4.513207592,0,0,0,TRUE,16,46,1,1,1,1,Up,NA,0
Adcy9,101,3,5.073248982,5.194139152,0,0,0,TRUE,1,1,99,1,1,1,Up,NA,0
Adgb,85,9,3.239465935,3.360356104,0,0,0,TRUE,28,31,26,7,1,1,Up,NA,0
Adgra2,33,3,3.459431619,3.580321788,1.68E-08,9.06E-08,9.02E-08,TRUE,22,10,1,1,1,1,Up,NA,9.32E-08
Adgra3,113,3,5.235216462,5.356106631,0,0,0,TRUE,62,50,1,1,1,1,Up,NA,0
Adgrf3,22,3,2.874469118,2.995359288,2.27E-05,0.000100077,9.95E-05,TRUE,1,20,1,1,1,1,Up,NA,0.000103306
Adgrg6,96,3,5,5.12089017,0,0,0,TRUE,43,52,1,1,1,1,Up,NA,0
Adgrl4,839,3,8.1275645,8.248454669,0,0,0,TRUE,246,592,1,1,1,1,Up,NA,0
Adh4,155,3,5.691161905,5.812052074,0,0,0,TRUE,113,41,1,1,1,1,Up,NA,0
Adh6a,43,3,3.841302254,3.962192424,1.95E-11,1.20E-10,1.20E-10,TRUE,25,17,1,1,1,1,Up,NA,1.24E-10
Adhfe1,67,3,4.48112669,4.602016859,0,0,0,TRUE,65,1,1,1,1,1,Up,NA,0
Adora1,39,3,3.700439718,3.821329888,2.96E-10,1.74E-09,1.73E-09,TRUE,33,5,1,1,1,1,Up,NA,1.79E-09
Adora3,92,3,4.938599455,5.059489625,0,0,0,TRUE,11,80,1,1,1,1,Up,NA,0
Adpgk,35,3,3.544320516,3.665210686,4.40E-09,2.44E-08,2.43E-08,TRUE,25,9,1,1,1,1,Up,NA,2.51E-08
Adprm,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,6,20,1,1,1,1,Up,NA,4.47E-06
Adra1a,123,8,3.942514505,4.063404675,0,0,0,TRUE,64,41,18,6,1,1,Up,NA,0
Adrb1,34,3,3.502500341,3.62339051,8.61E-09,4.71E-08,4.69E-08,TRUE,7,26,1,1,1,1,Up,NA,4.84E-08
Adrb3,132,3,5.459431619,5.580321788,0,0,0,TRUE,25,106,1,1,1,1,Up,NA,0
Adsl,371,39,3.249873158,3.370763327,0,0,0,TRUE,183,183,5,26,12,1,Up,NA,0
Aebp1,45,3,3.906890596,4.027780765,4.96E-12,3.15E-11,3.14E-11,TRUE,13,31,1,1,1,1,Up,NA,3.23E-11
Aebp2,374,82,2.189342455,2.310232625,0,0,0,TRUE,243,130,1,47,34,1,Up,NA,0
AF529169,33,3,3.459431619,3.580321788,1.68E-08,9.06E-08,9.02E-08,TRUE,31,1,1,1,1,1,Up,NA,9.32E-08
Afap1l1,25,3,3.058893689,3.179783859,3.29E-06,1.54E-05,1.53E-05,TRUE,13,11,1,1,1,1,Up,NA,1.59E-05
Aff1,106,3,5.142957954,5.263848124,0,0,0,TRUE,1,12,93,1,1,1,Up,NA,0
Aff3,190,3,5.984893108,6.105783277,0,0,0,TRUE,188,1,1,1,1,1,Up,NA,0
Aff4,918,72,3.672425342,3.793315512,0,0,0,TRUE,40,877,1,2,64,6,Up,NA,0
Afg1l,55,5,3.459431619,3.580321788,3.25E-13,2.15E-12,2.15E-12,TRUE,50,4,1,3,1,1,Up,NA,2.21E-12
Afg3l2,40,3,3.736965594,3.857855764,1.50E-10,8.96E-10,8.93E-10,TRUE,22,17,1,1,1,1,Up,NA,9.22E-10
Afmid,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,25,1,1,1,1,1,Up,NA,4.47E-06
Agap1,16098,1454,3.468782286,3.589672456,0,0,0,TRUE,2323,2545,11230,1420,19,15,Up,NA,0
Agfg2,21,3,2.807354922,2.928245092,4.29E-05,0.000185542,0.000184137,TRUE,7,13,1,1,1,1,Up,NA,0.000191319
Aggf1,811,64,3.663558104,3.784448274,0,0,0,TRUE,139,651,21,22,5,37,Up,NA,0
Agk,561,29,4.273875965,4.394766135,0,0,0,TRUE,329,212,20,27,1,1,Up,NA,0
Agl,69,3,4.523561956,4.644452126,0,0,0,TRUE,15,1,53,1,1,1,Up,NA,0
Ago2,357,47,2.925191412,3.046081582,0,0,0,TRUE,253,103,1,17,29,1,Up,NA,0
Agpat4,89,17,2.38827059,2.509160759,1.03E-14,7.18E-14,7.18E-14,TRUE,75,13,1,9,1,7,Up,NA,7.39E-14
Agpat5,917,9,6.670852922,6.791743092,0,0,0,TRUE,113,795,9,5,3,1,Up,NA,0
Agr3,65,3,4.437405312,4.558295482,0,0,0,TRUE,24,40,1,1,1,1,Up,NA,0
Ahsa1,35,3,3.544320516,3.665210686,4.40E-09,2.44E-08,2.43E-08,TRUE,33,1,1,1,1,1,Up,NA,2.51E-08
AI197445,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,17,1,1,1,1,1,Up,NA,0.000642239
AI481877,166,14,3.567684509,3.688574679,0,0,0,TRUE,103,62,1,4,9,1,Up,NA,0
AI506816,46,3,3.938599455,4.059489625,2.50E-12,1.61E-11,1.60E-11,TRUE,8,37,1,1,1,1,Up,NA,1.65E-11
AI606473,432,3,7.169925001,7.290815171,0,0,0,TRUE,21,14,397,1,1,1,Up,NA,0
AI662270,31,3,3.36923381,3.490123979,6.37E-08,3.33E-07,3.31E-07,TRUE,29,1,1,1,1,1,Up,NA,3.42E-07
AI839979,67,3,4.48112669,4.602016859,0,0,0,TRUE,1,1,65,1,1,1,Up,NA,0
AI987944,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,17,1,1,1,1,1,Up,NA,0.000642239
Aida,94,3,4.969626351,5.090516521,0,0,0,TRUE,19,74,1,1,1,1,Up,NA,0
Aifm3,569,3,7.567322342,7.688212511,0,0,0,TRUE,16,3,550,1,1,1,Up,NA,0
Aig1,22,3,2.874469118,2.995359288,2.27E-05,0.000100077,9.95E-05,TRUE,12,9,1,1,1,1,Up,NA,0.000103306
Aimp1,438,23,4.251225104,4.372115273,0,0,0,TRUE,98,298,42,1,1,21,Up,NA,0
Airn,539,3,7.489178962,7.610069132,0,0,0,TRUE,217,321,1,1,1,1,Up,NA,0
Ajuba,120,3,5.321928095,5.442818265,0,0,0,TRUE,54,65,1,1,1,1,Up,NA,0
Ak1,693,55,3.655351829,3.776241998,0,0,0,TRUE,178,497,18,53,1,1,Up,NA,0
Ak2,16510,39,8.725650281,8.846540451,0,0,0,TRUE,920,4143,11447,37,1,1,Up,NA,0
Ak3,28,7,2,2.12089017,9.11E-05,0.000380861,0.000380787,TRUE,26,1,1,5,1,1,Up,NA,0.000395959
Ak5,42,3,3.807354922,3.928245092,3.85E-11,2.36E-10,2.35E-10,TRUE,28,13,1,1,1,1,Up,NA,2.42E-10
Ak9,66,16,2.044394119,2.165284289,1.14E-09,6.56E-09,6.51E-09,TRUE,19,18,29,6,1,9,Up,NA,6.73E-09
Akap1,21,3,2.807354922,2.928245092,4.29E-05,0.000185542,0.000184137,TRUE,7,1,13,1,1,1,Up,NA,0.000191319
Akap11,311,3,6.695808269,6.816698439,0,0,0,TRUE,255,55,1,1,1,1,Up,NA,0
Akap14,1022,43,4.570914726,4.691804896,0,0,0,TRUE,81,937,4,1,41,1,Up,NA,0
Akap5,482,3,7.327926836,7.448817005,0,0,0,TRUE,444,37,1,1,1,1,Up,NA,0
Akap8,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,15,3,1,1,1,1,Up,NA,0.000642239
Akap8l,20,3,2.736965594,2.857855764,8.09E-05,0.000341308,0.000338691,TRUE,18,1,1,1,1,1,Up,NA,0.000352133
Akap9,418,3,7.122396631,7.243286801,0,0,0,TRUE,75,342,1,1,1,1,Up,NA,0
Akna,23,3,2.938599455,3.059489625,1.20E-05,5.39E-05,5.35E-05,TRUE,1,21,1,1,1,1,Up,NA,5.55E-05
Aknad1,40,3,3.736965594,3.857855764,1.50E-10,8.96E-10,8.93E-10,TRUE,26,13,1,1,1,1,Up,NA,9.22E-10
Akr1b10,121,5,4.596935142,4.717825312,0,0,0,TRUE,21,99,1,3,1,1,Up,NA,0
Akr1b3,109,3,5.183221824,5.304111994,0,0,0,TRUE,10,98,1,1,1,1,Up,NA,0
Akr1b8,79,3,4.718818247,4.839708417,0,0,0,TRUE,4,74,1,1,1,1,Up,NA,0
Akr1cl,61,3,4.345774837,4.466665007,1.11E-16,8.23E-16,8.18E-16,TRUE,46,14,1,1,1,1,Up,NA,8.41E-16
Akt1,28,3,3.222392421,3.343282591,4.63E-07,2.30E-06,2.28E-06,TRUE,1,26,1,1,1,1,Up,NA,2.37E-06
Akt3,69,8,3.108524457,3.229414626,6.88E-15,4.82E-14,4.82E-14,TRUE,25,43,1,1,1,6,Up,NA,4.96E-14
AL591952.1,24,3,3,3.12089017,6.28E-06,2.89E-05,2.87E-05,TRUE,7,16,1,1,1,1,Up,NA,2.98E-05
AL592169.1,975,3,8.344295908,8.465186078,0,0,0,TRUE,1,973,1,1,1,1,Up,NA,0
AL592187.2,49,3,4.029747343,4.150637513,3.18E-13,2.11E-12,2.10E-12,TRUE,10,38,1,1,1,1,Up,NA,2.17E-12
AL603843.1,60,3,4.321928095,4.442818265,1.11E-16,8.23E-16,8.18E-16,TRUE,37,22,1,1,1,1,Up,NA,8.41E-16
AL645745.1,86,3,4.841302254,4.962192424,0,0,0,TRUE,1,84,1,1,1,1,Up,NA,0
AL731706.1,268,3,6.48112669,6.602016859,0,0,0,TRUE,1,37,230,1,1,1,Up,NA,0
AL732309.1,35,3,3.544320516,3.665210686,4.40E-09,2.44E-08,2.43E-08,TRUE,5,29,1,1,1,1,Up,NA,2.51E-08
AL772308.1,131,3,5.448460501,5.569350671,0,0,0,TRUE,46,84,1,1,1,1,Up,NA,0
Aldh18a1,944,3,8.297680549,8.418570718,0,0,0,TRUE,22,921,1,1,1,1,Up,NA,0
Aldh1a1,39,6,2.700439718,2.821329888,4.58E-08,2.41E-07,2.41E-07,TRUE,3,4,32,1,1,4,Up,NA,2.49E-07
Aldh1b1,20,3,2.736965594,2.857855764,8.09E-05,0.000341308,0.000338691,TRUE,14,5,1,1,1,1,Up,NA,0.000352133
Aldh1l2,108,3,5.169925001,5.290815171,0,0,0,TRUE,101,6,1,1,1,1,Up,NA,0
Aldh2,36,3,3.584962501,3.70585267,2.25E-09,1.27E-08,1.26E-08,TRUE,1,34,1,1,1,1,Up,NA,1.30E-08
Aldh3b1,90,3,4.906890596,5.027780765,0,0,0,TRUE,43,46,1,1,1,1,Up,NA,0
Aldh5a1,31,3,3.36923381,3.490123979,6.37E-08,3.33E-07,3.31E-07,TRUE,13,17,1,1,1,1,Up,NA,3.42E-07
Aldh7a1,94,3,4.969626351,5.090516521,0,0,0,TRUE,5,22,67,1,1,1,Up,NA,0
Aldh9a1,52,3,4.115477217,4.236367387,4.01E-14,2.74E-13,2.74E-13,TRUE,4,30,18,1,1,1,Up,NA,2.81E-13
Aldoa,172,3,5.841302254,5.962192424,0,0,0,TRUE,72,67,33,1,1,1,Up,NA,0
Aldob,31,3,3.36923381,3.490123979,6.37E-08,3.33E-07,3.31E-07,TRUE,20,10,1,1,1,1,Up,NA,3.42E-07
Aldoc,61,3,4.345774837,4.466665007,1.11E-16,8.23E-16,8.18E-16,TRUE,4,56,1,1,1,1,Up,NA,8.41E-16
Alg13,21,3,2.807354922,2.928245092,4.29E-05,0.000185542,0.000184137,TRUE,5,15,1,1,1,1,Up,NA,0.000191319
Alg14,1586,3,9.046214555,9.167104725,0,0,0,TRUE,1351,234,1,1,1,1,Up,NA,0
Alg2,243,3,6.339850003,6.460740173,0,0,0,TRUE,221,21,1,1,1,1,Up,NA,0
Alg5,42,3,3.807354922,3.928245092,3.85E-11,2.36E-10,2.35E-10,TRUE,26,5,11,1,1,1,Up,NA,2.42E-10
Alg6,212,3,6.142957954,6.263848124,0,0,0,TRUE,149,62,1,1,1,1,Up,NA,0
Alk,25,3,3.058893689,3.179783859,3.29E-06,1.54E-05,1.53E-05,TRUE,20,4,1,1,1,1,Up,NA,1.59E-05
Alkbh6,35,3,3.544320516,3.665210686,4.40E-09,2.44E-08,2.43E-08,TRUE,1,33,1,1,1,1,Up,NA,2.51E-08
Alkbh7,63,3,4.392317423,4.513207592,0,0,0,TRUE,20,42,1,1,1,1,Up,NA,0
Allc,139,3,5.533978572,5.654868742,0,0,0,TRUE,66,72,1,1,1,1,Up,NA,0
Alms1.ps1,324,16,4.339850003,4.460740173,0,0,0,TRUE,282,41,1,1,6,9,Up,NA,0
Aloxe3,327,3,6.768184325,6.889074494,0,0,0,TRUE,6,23,298,1,1,1,Up,NA,0
Als2,59,3,4.297680549,4.418570718,3.33E-16,2.44E-15,2.43E-15,TRUE,31,8,20,1,1,1,Up,NA,2.50E-15
Alx1,116,3,5.273018494,5.393908664,0,0,0,TRUE,67,48,1,1,1,1,Up,NA,0
Amd1,161,3,5.745954377,5.866844547,0,0,0,TRUE,95,32,34,1,1,1,Up,NA,0
Amd2,161,7,4.523561956,4.644452126,0,0,0,TRUE,112,28,21,4,1,2,Up,NA,0
Amigo1,45,3,3.906890596,4.027780765,4.96E-12,3.15E-11,3.14E-11,TRUE,35,9,1,1,1,1,Up,NA,3.23E-11
Ammecr1l,2294,3,9.578687175,9.699577345,0,0,0,TRUE,206,144,1944,1,1,1,Up,NA,0
Amn1,1271,19,6.063820802,6.184710971,0,0,0,TRUE,906,292,73,11,5,3,Up,NA,0
Amot,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,1,17,1,1,1,1,Up,NA,0.000642239
Amotl1,64,3,4.415037499,4.535927669,0,0,0,TRUE,30,33,1,1,1,1,Up,NA,0
Amotl2,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,25,1,1,1,1,1,Up,NA,4.47E-06
Amt,4728,3,10.62205182,10.74294199,0,0,0,TRUE,535,7,4186,1,1,1,Up,NA,0
Amz1,268,3,6.48112669,6.602016859,0,0,0,TRUE,258,9,1,1,1,1,Up,NA,0
Anapc11,35,3,3.544320516,3.665210686,4.40E-09,2.44E-08,2.43E-08,TRUE,1,33,1,1,1,1,Up,NA,2.51E-08
Anapc13,176,3,5.874469118,5.995359288,0,0,0,TRUE,107,68,1,1,1,1,Up,NA,0
Anapc15,159,9,4.142957954,4.263848124,0,0,0,TRUE,111,47,1,1,7,1,Up,NA,0
Anapc16,55,3,4.196397213,4.317287383,5.00E-15,3.52E-14,3.51E-14,TRUE,5,49,1,1,1,1,Up,NA,3.61E-14
Anapc5,200,28,2.836501268,2.957391437,0,0,0,TRUE,84,115,1,20,1,7,Up,NA,0
Ang,1034,3,8.42905797,8.549948139,0,0,0,TRUE,553,480,1,1,1,1,Up,NA,0
Angel1,230,3,6.26052755,6.38141772,0,0,0,TRUE,115,114,1,1,1,1,Up,NA,0
Angel2,42,3,3.807354922,3.928245092,3.85E-11,2.36E-10,2.35E-10,TRUE,40,1,1,1,1,1,Up,NA,2.42E-10
