GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Tex44,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Fxyd7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Fut7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
H2-Aa,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cpz,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Plxnb2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rfxap,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mgat4b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Olfr6,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Colec11,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Olfr11,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tmem184a,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Nop14,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zcchc12,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cysrt1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Olfr701,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Pramel5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tubb4b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Stpg3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rps27l,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Noxa1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Entpd8,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Atoh7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Amdhd2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ssx2ip,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Igflr1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lpar3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lin37,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hspb6,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Syde2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Arhgap33,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
C1ql2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Unc93b1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Trim67,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Stox1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cst13,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mucl2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
BC037034,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
C130079G13Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lrfn3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Spryd3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tfb1m,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Nxt1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Apln,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ss18,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Sstr4,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zscan21,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Foxa2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm12800,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zfp146,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Clca3b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Smpd1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Azgp1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cavin3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Prr32,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lrg1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ttc29,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Dcaf15,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Trim58,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tmprss13,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
H2-M10.6,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tas2r108,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
2210407C18Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lrrc20,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ndufc1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Wee2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ppp1r14a,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Spaca5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Nodal,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Krt80,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Grhl3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cyb561d2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Prf1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Islr,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Spry1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lipt1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Syn1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mospd3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zfyve28,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Spred3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
H2-M10.5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Aldh3b3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tmem97,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ovol2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ldlrap1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Banf2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Jade3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
H2-M1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hand1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mfsd2b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Slc9a7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hrh4,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Chst7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Nudt22,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
4930578C19Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Muc3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Nmur2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Icam1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Htra4,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cnnm4,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Best1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Taar9,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Vgf,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Uqcrh-ps1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tedc1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tbx10,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Erv3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Bcdin3d,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
1700021A07Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
H2-M11,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zdhhc18,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mcrs1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Nr0b2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
BC030499,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
BC022687,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Kdf1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm5519,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tnfrsf23,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Spag1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cdkn3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Slc25a43,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zbtb42,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Kctd8,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gdf7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cdkn1c,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Aspg,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lzts3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Avp,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Actrt3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Fam222b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ptger2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Slc16a9,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Slc32a1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Pced1a,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mbl1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Defb7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Abhd18,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tspan14,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm5884,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ifi206,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Egr2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ackr1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
1700017G19Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Dusp8,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ankrd9,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ankrd13b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
1700018B24Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Chchd5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Crp,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ccr7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ninj1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ccdc129,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
6430571L13Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ccdc92,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Neurod6,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rara,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Dhx38,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cramp1l,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Prm2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Socs1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cct8l1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Dexi,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Dbil5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Smim3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Npy6r,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tmem237,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hsd3b5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Crygn,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
5033430I15Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gstp2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
1700022A21Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Plekhg6,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
P3h2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Scarf1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hand2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rilp,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Kcna7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hoxa13,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Pgap3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Itln1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hoxa11,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tapbpl,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Bend3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Pnmt,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm9765,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hoxa7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hrc,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cep250,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Fam50b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hoxa5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Neurod2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gdf5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ovca2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Asic3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Galnt18,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Pdzk1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Pth2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
2410017I17Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Kcnh2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
1700066M21Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
C87499,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zfp384,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Arl5c,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Camp,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Fbxo25,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rras,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Foxf2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Spsb2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tfdp1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Socs7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cdk19os,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Slc19a3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Catsper1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ptov1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Dcun1d2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gdf15,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tbkbp1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
1700003F12Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mc3r,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Srd5a2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cul7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Reep2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Sp6,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Saxo2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Bpifb5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Sct,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Pln,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Colec10,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ripor1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Samd10,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gng10,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rassf7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Med30,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Polr3k,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Pold1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ucn,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mbd3l1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hoxb4,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mapkap1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hoxb5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Aspdh,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gmeb2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Angptl6,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Omt2b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Elovl3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lmx1b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Sema6c,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Stap2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Scgb3a2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lefty1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Scgb1c1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ost4,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Six3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gngt2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Trmt112,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Vars2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Birc7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zcchc2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Prl3a1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ctu1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Prl3b1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Irs2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Plcl2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
3930402G23Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
E330034G19Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Edc3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Klk1b16,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cldnd2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ppp1r9b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rbbp8nl,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Txndc5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hils1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Siglec5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Timm8b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mtg1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ttc16,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
St6galnac5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Arpin,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Eme1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hrh3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Trhr2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zfp503,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
En2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rsad1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rln1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm9767,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Htr5a,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cdc123,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
9330171B17Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ifi44l,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Sart1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cmc1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Dap,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
1700003H04Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tbc1d19,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Nubp2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rlbp1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Orm1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ptchd3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Metrnl,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rpl39l,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
D1Pas1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Stx11,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Lyplal1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Vstm2b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Npepl1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
2300002M23Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
BC017643,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Spdye4a,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rftn1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Uts2r,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Igfbp2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tex19.1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tex19.2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
C130074G19Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Smarcal1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Sectm1b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Synpo2l,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Wdr45,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ttc36,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Dcxr,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Prrx2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Nrtn,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ccdc27,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cdsn,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Foxp3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
4921524L21Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cfap70,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ajap1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ppp1r3f,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
2210406O10Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Olfr303,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mocos,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm7488,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Hs3st6,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ccdc151,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zfp189,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Kcne1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mrpl12,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Vasn,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Baat,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rxrb,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Spout1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Oxld1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Kcne2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Capsl,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tspan10,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Batf2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Plekhg5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Cplx3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Wdr34,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Got1l1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Trp53rka,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Prkrip1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Fam71f1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Alkbh4,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Thap3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Il22ra2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Dnajc11,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Defb3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Defb5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
2600006K01Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zc3h10,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
