GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Gm44860,23,6,1.938599455,1.97534911,0.000876898,0.003360495,0.003360495,TRUE
Galnt3,53,95,-0.841935154,-0.805185499,0.000892424,0.003419752,0.003419752,TRUE
Gm12401,35,13,1.428843299,1.465592954,0.000892597,0.003420171,0.003420171,TRUE
Tespa1,173,120,0.527737632,0.564487287,0.000892823,0.003420792,0.003420792,TRUE
Eno4,21,5,2.070389328,2.107138983,0.000911739,0.003493019,0.003493019,TRUE
Gm19248,75,41,0.871266686,0.908016341,0.000911982,0.003493703,0.003493703,TRUE
Lrrc49,60,30,1,1.036749655,0.000924625,0.003541883,0.003541883,TRUE
1810013D15Rik,38,15,1.341036918,1.377786573,0.000953791,0.003653347,0.003653347,TRUE
P2rx3,43,81,-0.913585248,-0.876835593,0.000968526,0.003709522,0.003709522,TRUE
Hlf,44,19,1.211504105,1.24825376,0.000990104,0.003791764,0.003791629,TRUE
Ophn1,44,19,1.211504105,1.24825376,0.000990104,0.003791764,0.003791629,TRUE
Senp8,80,45,0.830074999,0.866824653,0.000991124,0.003795263,0.003795263,TRUE
Thsd7a,29,61,-1.072756342,-1.036006688,0.000998693,0.003823977,0.003823977,TRUE
Zfp148,233,317,-0.444152885,-0.407403231,0.000999264,0.003825892,0.003825892,TRUE
Nsun7,171,243,-0.506959989,-0.470210334,0.001004777,0.003846723,0.003846723,FALSE
Gpi1,21,49,-1.222392421,-1.185642767,0.001005334,0.003848583,0.003848583,FALSE
Rpl38-ps2,10,31,-1.632268215,-1.595518561,0.001039537,0.003979235,0.003979235,FALSE
Pprc1,67,113,-0.754089772,-0.717340117,0.001045942,0.004003466,0.004003466,FALSE
Ern2,33,12,1.459431619,1.496181273,0.001052353,0.004027577,0.004027434,FALSE
Gm38211,33,12,1.459431619,1.496181273,0.001052353,0.004027577,0.004027434,FALSE
Olfr1471,28,9,1.637429921,1.674179575,0.001055009,0.004037309,0.004037309,FALSE
Ash1l,64,109,-0.768184325,-0.73143467,0.001058299,0.004049611,0.004049611,FALSE
Pcif1,13,36,-1.469485283,-1.432735629,0.00109824,0.00420215,0.00420215,FALSE
Gm16300,69,37,0.899071091,0.935820746,0.00110365,0.004222547,0.004222547,FALSE
Vasp,51,24,1.087462841,1.124212496,0.001105724,0.004230182,0.004230182,FALSE
Foxn4,36,14,1.362570079,1.399319734,0.001138301,0.004354349,0.004354195,FALSE
Prl7c1,36,14,1.362570079,1.399319734,0.001138301,0.004354349,0.004354195,FALSE
Gm7331,9,29,-1.688055994,-1.651306339,0.001147797,0.004390204,0.004390204,FALSE
RF01962,129,191,-0.566201573,-0.529451918,0.00115474,0.004416448,0.004416448,FALSE
Trp53bp1,202,146,0.468386924,0.505136579,0.001172155,0.004482734,0.004482734,FALSE
St8sia4,91,54,0.752907138,0.789656793,0.001185618,0.004533901,0.004533901,FALSE
Tstd3,26,8,1.700439718,1.737189373,0.001195294,0.004570413,0.004565517,FALSE
Gm47480,26,8,1.700439718,1.737189373,0.001195294,0.004570413,0.004565517,FALSE
Tubgcp3,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Dnajc5,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ocrl,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Mrpl10,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Mea1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Relb,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Slc2a3,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Cyp4f18,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Snx6,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Htra1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Mpl,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Adam21,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
AI597479,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tmem208,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gadd45b,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Awat1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Atp1b4,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Med24,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Isyna1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Arid3a,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Appl2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Smim23,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Stk10,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Dus4l,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Pomc,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Snx11,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ccnk,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Evl,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Aoah,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Prelid1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Acox2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tsta3,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Arl6,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Bsg,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Thoc1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Myot,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Yipf5,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Papss2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Capn1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Sacm1l,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Hsd17b10,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Map3k7cl,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Acadl,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Marco,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Myoc,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Hc,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Dnmt3b,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ptpn1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Pmvk,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Nbn,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rgp1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tnfrsf8,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Mutyh,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rbm19,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ezh2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Calu,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Slc23a4,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tmem52b,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Pim2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Cstf2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Kir3dl1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Hpgd,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Lrp2bp,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Capn9,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ice2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rcn2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tipin,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Flcn,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
1700031F05Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
4933427E13Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Dpyd,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ipo13,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Atp7a,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ice1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rsrc1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
2700049A03Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gna11,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Pdk3,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Abca7,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Surf6,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Zdhhc23,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Glb1l2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ndrg4,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Kirrel2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rflna,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Asb10,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Shd,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rsph4a,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Plekha4,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Dhx33,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Nme8,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ccnb1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Coq5,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Frem3,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gucy2c,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Myo15,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Il20rb,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tmem232,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Olfr1152,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Cdc42ep2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tmem104,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
4931422A03Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rnf222,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Dmrt2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Frmd6,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tbc1d12,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tmem241,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tmie,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Olfr1361,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Nudt6,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Pcdh19,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Zbtb22,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
E230016K23Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Pfdn4,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Krcc1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
AI854703,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tmem179,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Olfr63,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Klf2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Vmn2r81,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Cep70,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Hmga2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Slc27a4,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gapdhs,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Wdr61,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm2423,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tbpl2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ei24,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Chil1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm1976,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Olfr45,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Olfr639,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rdh11,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Vmn1r42,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Cenpb,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
I830134H01Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Mfhas1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rgma,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm13089,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm1043,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Fpr-rs7,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Olfr455,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tut1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Olfr31,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Mroh8,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Zfp934,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
F930017D23Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Smok3a,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Ndufaf8,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Cfap77,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Smok4a,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Tmlhe,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm12990,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm14859,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rbpj-ps1,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm15074,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm12540,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm12268,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm14172,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm8688,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm12034,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm15620,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm11455,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm16328,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
4930469K13Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm13008,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm12333,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm13752,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm2415,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
4932702P03Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm13544,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm12339,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm15083,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
D230022J07Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
A230004M16Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm11373,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
9530036M11Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm15283,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm16573,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
4930524O07Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm4775,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Plut,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Obox4-ps35,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm20688,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Olfr191,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Noc2l,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
AC164084.2,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm24424,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
4930474N05Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm23771,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm26723,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm17501,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm26718,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
5730420D15Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
9330136K24Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm26868,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm9625,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm27001,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm27190,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm5269,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Mir8090,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm20827,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm28419,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm37107,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm38169,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm38197,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm37855,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm37686,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm37641,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm38288,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm37728,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm38359,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm37755,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm36991,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm33571,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm38299,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Rps2-ps11,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm42461,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm43113,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Trav7n-6,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
C230031I18Rik,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm43214,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm42981,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm35065,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm40153,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Cyp3a63-ps,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm9632,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm43025,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
Gm42736,3,17,-2.502500341,-2.465750686,0.001217137,0.004609059,0.004565517,FALSE
